,-0.37,-0.37
10319,-1.85,-1.85
10324,-1.91,-1.91
10330,-1.95,-1.95
10334,-1.99,-1.99
10339,-2.00,-2.00
10344,-2.00,-2.00
10349,-2.00,-2.00
10354,-1.99,-1.99
10359,-1.95,-1.95
10363,-1.90,-1.90
10369,-1.85,-1.85
10374,-1.80,-1.80
10379,-1.74,-1.74
10384,-1.67,-1.67
10388,-1.59,-1.59
10393,-1.48,-1.48
10398,-1.35,-1.35
10403,-1.18,-1.18
10408,-0.98,-0.98
10414,-0.75,-0.75
10418,-0.50,-0.50
10423,-0.23,-0.23
10428,0.06,0.06
10432,0.29,0.29
10437,0.58,0.58
10441,0.75,0.75
10445,0.95,0.95
10450,1.17,1.17
10455,1.31,1.31
10459,1.46,1.46
10464,1.55,1.55
10468,1.66,1.66
10472,1.74,1.74
10477,1.83,1.83
10481,1.93,1.93
10485,2.00,2.00
10490,2.00,2.00
10494,2.00,2.00
10499,2.00,2.00
10503,2.00,2.00
10508,2.00,2.00
10512,2.00,2.00
10516,2.00,2.00
10521,1.87,1.87
10525,1.77,1.77
10529,1.68,1.68
10534,1.60,1.60
10539,1.54,1.54
10543,1.49,1.49
10548,1.46,1.46
10552,1.43,1.43
10556,1.40,1.40
10561,1.39,1.39
10565,1.39,1.39
10569,1.40,1.40
10574,1.43,1.43
10578,1.43,1.43
10583,1.43,1.43
10587,1.43,1.43
10592,1.41,1.41
10596,1.38,1.38
10600,1.34,1.34
10605,1.26,1.26
10609,1.17,1.17
10613,1.07,1.07
10618,0.92,0.92
10622,0.78,0.78
10627,0.60,0.60
10632,0.45,0.45
10636,0.30,0.30
10640,0.13,0.13
10645,0.00,0.00
10649,-0.15,-0.15
10654,-0.28,-0.28
10659,-0.41,-0.41
10663,-0.53,-0.53
10669,-0.64,-0.64
10674,-0.79,-0.79
10679,-0.95,-0.95
10684,-1.12,-1.12
10689,-1.29,-1.29
10693,-1.45,-1.45
10698,-1.59,-1.59
10703,-1.70,-1.70
10708,-1.77,-1.77
10714,-1.81,-1.81
10718,-1.82,-1.82
10723,-1.82,-1.82
10728,-1.82,-1.82
10733,-1.85,-1.85
10738,-1.90,-1.90
10743,-1.95,-1.95
10747,-1.99,-1.99
10753,-2.00,-2.00
10758,-2.00,-2.00
10763,-2.00,-2.00
10768,-2.00,-2.00
10772,-2.00,-2.00
10777,-1.99,-1.99
10782,-1.96,-1.96
10787,-1.94,-1.94
10792,-1.94,-1.94
10798,-1.95,-1.95
10802,-1.96,-1.96
10807,-1.97,-1.97
10812,-1.98,-1.98
10817,-1.97,-1.97
10822,-1.96,-1.96
10827,-1.92,-1.92
10831,-1.88,-1.88
10836,-1.82,-1.82
10842,-1.75,-1.75
10847,-1.68,-1.68
10852,-1.60,-1.60
10857,-1.51,-1.51
10861,-1.40,-1.40
10866,-1.26,-1.26
10871,-1.12,-1.12
10876,-0.94,-0.94
10882,-0.72,-0.72
10886,-0.47,-0.47
10891,-0.18,-0.18
10896,0.14,0.14
10900,0.40,0.40
10905,0.73,0.73
10909,0.96,0.96
10913,1.17,1.17
10918,1.42,1.42
10923,1.58,1.58
10927,1.71,1.71
10932,1.81,1.81
10936,1.88,1.88
10940,1.96,1.96
10945,2.00,2.00
10949,2.00,2.00
10953,2.00,2.00
10958,2.00,2.00
10962,2.00,2.00
10967,2.00,2.00
10971,1.99,1.99
10976,1.90,1.90
10980,1.75,1.75
10984,1.63,1.63
10989,1.51,1.51
10993,1.38,1.38
10997,1.30,1.30
11002,1.25,1.25
11006,1.25,1.25
11011,1.28,1.28
11016,1.34,1.34
11020,1.41,1.41
11024,1.50,1.50
11029,1.58,1.58
11033,1.68,1.68
11037,1.74,1.74
11042,1.81,1.81
11046,1.85,1.85
11051,1.88,1.88
11056,1.90,1.90
11060,1.89,1.89
11064,1.86,1.86
11068,1.80,1.80
11073,1.72,1.72
11077,1.57,1.57
11081,1.43,1.43
11086,1.22,1.22
11090,1.05,1.05
11095,0.80,0.80
11100,0.61,0.61
11104,0.42,0.42
11108,0.21,0.21
11113,0.07,0.07
11117,-0.09,-0.09
11122,-0.21,-0.21
11127,-0.32,-0.32
11131,-0.41,-0.41
11137,-0.52,-0.52
11142,-0.65,-0.65
11147,-0.81,-0.81
11152,-0.98,-0.98
11157,-1.17,-1.17
11161,-1.36,-1.36
11166,-1.52,-1.52
11171,-1.66,-1.66
11176,-1.78,-1.78
11182,-1.84,-1.84
11186,-1.90,-1.90
11191,-1.93,-1.93
11196,-1.98,-1.98
11201,-2.00,-2.00
11206,-2.00,-2.00
11211,-2.00,-2.00
11215,-2.00,-2.00
11220,-2.00,-2.00
11226,-2.00,-2.00
11231,-1.99,-1.99
11236,-1.96,-1.96
11241,-1.93,-1.93
11245,-1.89,-1.89
11250,-1.86,-1.86
11255,-1.84,-1.84
11260,-1.81,-1.81
11266,-1.80,-1.80
11270,-1.79,-1.79
11275,-1.80,-1.80
11280,-1.82,-1.82
11285,-1.85,-1.85
11290,-1.89,-1.89
11295,-1.93,-1.93
11299,-1.97,-1.97
11304,-1.97,-1.97
11310,-1.94,-1.94
11315,-1.89,-1.89
11320,-1.81,-1.81
11325,-1.71,-1.71
11329,-1.62,-1.62
11334,-1.53,-1.53
11339,-1.43,-1.43
11344,-1.33,-1.33
11350,-1.22,-1.22
11354,-1.09,-1.09
11359,-0.94,-0.94
11364,-0.76,-0.76
11369,-0.55,-0.55
11374,-0.37,-0.37
11379,-0.12,-0.12
11383,0.13,0.13
11388,0.39,0.39
11393,0.57,0.57
11397,0.79,0.79
11402,0.91,0.91
11406,1.06,1.06
11410,1.20,1.20
11415,1.30,1.30
11419,1.40,1.40
11423,1.48,1.48
11428,1.57,1.57
11432,1.64,1.64
11437,1.72,1.72
11442,1.81,1.81
11446,1.89,1.89
11450,1.97,1.97
11454,2.00,2.00
11459,2.00,2.00
11463,2.00,2.00
11467,2.00,2.00
11472,1.98,1.98
11476,1.92,1.92
11481,1.83,1.83
11486,1.76,1.76
11490,1.70,1.70
11494,1.65,1.65
11499,1.61,1.61
11503,1.57,1.57
11507,1.54,1.54
11512,1.50,1.50
11516,1.47,1.47
11521,1.45,1.45
11526,1.43,1.43
11530,1.43,1.43
11534,1.43,1.43
11539,1.43,1.43
11543,1.44,1.44
11547,1.44,1.44
11551,1.43,1.43
11556,1.41,1.41
11560,1.38,1.38
11565,1.31,1.31
11570,1.23,1.23
11574,1.12,1.12
11578,0.96,0.96
11583,0.81,0.81
11587,0.61,0.61
11591,0.44,0.44
11596,0.27,0.27
11600,0.07,0.07
11604,-0.08,-0.08
11610,-0.23,-0.23
11615,-0.36,-0.36
11620,-0.46,-0.46
11625,-0.53,-0.53
11629,-0.59,-0.59
11634,-0.65,-0.65
11639,-0.71,-0.71
11644,-0.80,-0.80
11650,-0.90,-0.90
11655,-1.00,-1.00
11659,-1.11,-1.11
11664,-1.21,-1.21
11669,-1.30,-1.30
11674,-1.37,-1.37
11679,-1.44,-1.44
11683,-1.51,-1.51
11688,-1.58,-1.58
11694,-1.65,-1.65
11699,-1.67,-1.67
11704,-1.73,-1.73
11709,-1.76,-1.76
11713,-1.77,-1.77
11718,-1.78,-1.78
11723,-1.79,-1.79
11728,-1.79,-1.79
11734,-1.78,-1.78
11739,-1.77,-1.77
11743,-1.77,-1.77
11748,-1.78,-1.78
11753,-1.79,-1.79
11758,-1.80,-1.80
11763,-1.82,-1.82
11767,-1.84,-1.84
11772,-1.84,-1.84
11778,-1.85,-1.85
11783,-1.84,-1.84
11788,-1.84,-1.84
11793,-1.84,-1.84
11797,-1.85,-1.85
11802,-1.86,-1.86
11807,-1.87,-1.87
11812,-1.86,-1.86
11817,-1.84,-1.84
11823,-1.81,-1.81
11827,-1.77,-1.77
11832,-1.68,-1.68
11837,-1.59,-1.59
11842,-1.48,-1.48
11847,-1.38,-1.38
11851,-1.28,-1.28
11856,-1.20,-1.20
11862,-1.13,-1.13
11867,-1.04,-1.04
11872,-0.94,-0.94
11877,-0.83,-0.83
11881,-0.71,-0.71
11886,-0.57,-0.57
11891,-0.43,-0.43
11896,-0.26,-0.26
11901,-0.08,-0.08
11907,0.13,0.13
11911,0.31,0.31
11915,0.46,0.46
11919,0.68,0.68
11924,0.86,0.86
11928,1.04,1.04
11932,1.18,1.18
11937,1.33,1.33
11941,1.44,1.44
11945,1.54,1.54
11951,1.66,1.66
11955,1.75,1.75
11959,1.85,1.85
11964,1.93,1.93
11968,1.99,1.99
11972,2.00,2.00
11977,2.00,2.00
11981,2.00,2.00
11985,2.00,2.00
11991,1.94,1.94
11995,1.87,1.87
11999,1.78,1.78
12003,1.68,1.68
12008,1.61,1.61
12012,1.56,1.56
12016,1.54,1.54
12021,1.53,1.53
12025,1.53,1.53
12029,1.55,1.55
12035,1.57,1.57
12039,1.59,1.59
12043,1.63,1.63
12048,1.66,1.66
12052,1.70,1.70
12056,1.74,1.74
12061,1.76,1.76
12065,1.76,1.76
12069,1.73,1.73
12075,1.66,1.66
12079,1.58,1.58
12083,1.47,1.47
12088,1.29,1.29
12092,1.13,1.13
12096,0.94,0.94
12100,0.75,0.75
12105,0.58,0.58
12109,0.36,0.36
12113,0.21,0.21
12119,0.04,0.04
12123,-0.06,-0.06
12128,-0.17,-0.17
12133,-0.27,-0.27
12138,-0.38,-0.38
12142,-0.49,-0.49
12147,-0.61,-0.61
12152,-0.75,-0.75
12157,-0.91,-0.91
12163,-1.09,-1.09
12167,-1.29,-1.29
12172,-1.49,-1.49
12177,-1.64,-1.64
12182,-1.81,-1.81
12187,-1.95,-1.95
12192,-2.00,-2.00
12196,-2.00,-2.00
12201,-2.00,-2.00
12207,-2.00,-2.00
12212,-2.00,-2.00
12217,-2.00,-2.00
12222,-2.00,-2.00
12226,-2.00,-2.00
12231,-2.00,-2.00
12236,-1.94,-1.94
12241,-1.87,-1.87
12247,-1.81,-1.81
12251,-1.77,-1.77
12256,-1.76,-1.76
12261,-1.77,-1.77
12266,-1.79,-1.79
12271,-1.82,-1.82
12276,-1.86,-1.86
12280,-1.89,-1.89
12285,-1.92,-1.92
12291,-1.93,-1.93
12296,-1.94,-1.94
12301,-1.95,-1.95
12306,-1.96,-1.96
12310,-1.96,-1.96
12315,-1.94,-1.94
12320,-1.90,-1.90
12325,-1.83,-1.83
12331,-1.74,-1.74
12335,-1.63,-1.63
12340,-1.54,-1.54
12345,-1.43,-1.43
12350,-1.30,-1.30
12355,-1.16,-1.16
12360,-1.00,-1.00
12364,-0.81,-0.81
12369,-0.60,-0.60
12375,-0.35,-0.35
12380,-0.06,-0.06
12385,0.24,0.24
12389,0.50,0.50
12393,0.78,0.78
12398,1.03,1.03
12402,1.27,1.27
12406,1.43,1.43
12411,1.55,1.55
12416,1.62,1.62
12420,1.64,1.64
12425,1.65,1.65
12429,1.65,1.65
12433,1.66,1.66
12438,1.69,1.69
12442,1.72,1.72
12446,1.78,1.78
12450,1.82,1.82
12455,1.87,1.87
12460,1.89,1.89
12464,1.90,1.90
12469,1.88,1.88
12473,1.83,1.83
12477,1.76,1.76
12482,1.70,1.70
12486,1.65,1.65
12490,1.63,1.63
12495,1.64,1.64
12499,1.68,1.68
12504,1.74,1.74
12509,1.81,1.81
12513,1.87,1.87
12517,1.93,1.93
12522,1.95,1.95
12526,1.95,1.95
12530,1.93,1.93
12534,1.89,1.89
12539,1.82,1.82
12544,1.75,1.75
12548,1.68,1.68
12553,1.57,1.57
12557,1.47,1.47
12561,1.35,1.35
12566,1.24,1.24
12570,1.08,1.08
12574,0.94,0.94
12579,0.81,0.81
12583,0.64,0.64
12588,0.52,0.52
12593,0.39,0.39
12597,0.30,0.30
12601,0.22,0.22
12606,0.11,0.11
12610,0.03,0.03
12614,-0.11,-0.11
12619,-0.26,-0.26
12624,-0.42,-0.42
12630,-0.60,-0.60
12634,-0.79,-0.79
12639,-0.94,-0.94
12644,-1.14,-1.14
12649,-1.34,-1.34
12654,-1.54,-1.54
12659,-1.72,-1.72
12663,-1.88,-1.88
12668,-2.00,-2.00
12674,-2.00,-2.00
12679,-2.00,-2.00
12684,-2.00,-2.00
12689,-2.00,-2.00
12693,-2.00,-2.00
12698,-2.00,-2.00
12703,-1.96,-1.96
12708,-1.89,-1.89
12713,-1.79,-1.79
12718,-1.73,-1.73
12723,-1.68,-1.68
12728,-1.64,-1.64
12733,-1.63,-1.63
12738,-1.65,-1.65
12743,-1.69,-1.69
12747,-1.76,-1.76
12752,-1.83,-1.83
12758,-1.91,-1.91
12763,-1.98,-1.98
12768,-2.00,-2.00
12773,-2.00,-2.00
12777,-2.00,-2.00
12782,-2.00,-2.00
12787,-2.00,-2.00
12792,-1.94,-1.94
12797,-1.86,-1.86
12803,-1.78,-1.78
12807,-1.67,-1.67
12812,-1.53,-1.53
12817,-1.39,-1.39
12822,-1.24,-1.24
12827,-1.08,-1.08
12831,-0.90,-0.90
12836,-0.71,-0.71
12841,-0.49,-0.49
12847,-0.25,-0.25
12852,-0.01,-0.01
12857,0.21,0.21
12861,0.39,0.39
12865,0.54,0.54
12870,0.69,0.69
12874,0.83,0.83
12878,0.98,0.98
12882,1.09,1.09
12888,1.19,1.19
12892,1.26,1.26
12896,1.33,1.33
12901,1.38,1.38
12905,1.44,1.44
12909,1.53,1.53
12914,1.62,1.62
12918,1.76,1.76
12922,1.86,1.86
12928,1.98,1.98
12932,2.00,2.00
12936,2.00,2.00
12941,2.00,2.00
12945,2.00,2.00
12949,2.00,2.00
12954,2.00,2.00
12958,2.00,2.00
12962,1.95,1.95
12966,1.89,1.89
12972,1.83,1.83
12976,1.77,1.77
12980,1.69,1.69
12985,1.63,1.63
12989,1.56,1.56
12993,1.49,1.49
12998,1.44,1.44
13002,1.39,1.39
13006,1.36,1.36
13011,1.35,1.35
13016,1.33,1.33
13020,1.33,1.33
13025,1.31,1.31
13029,1.29,1.29
13033,1.25,1.25
13038,1.21,1.21
13042,1.17,1.17
13046,1.08,1.08
13050,1.00,1.00
13056,0.86,0.86
13060,0.75,0.75
13064,0.63,0.63
13069,0.48,0.48
13073,0.36,0.36
13077,0.20,0.20
13082,0.08,0.08
13086,-0.09,-0.09
13091,-0.26,-0.26
13096,-0.40,-0.40
13101,-0.59,-0.59
13106,-0.80,-0.80
13111,-1.04,-1.04
13116,-1.29,-1.29
13121,-1.56,-1.56
13126,-1.79,-1.79
13130,-1.98,-1.98
13135,-2.00,-2.00
13140,-2.00,-2.00
13146,-2.00,-2.00
13151,-2.00,-2.00
13156,-2.00,-2.00
13160,-2.00,-2.00
13165,-2.00,-2.00
13170,-2.00,-2.00
13175,-2.00,-2.00
13180,-2.00,-2.00
13186,-2.00,-2.00
13190,-1.92,-1.92
13195,-1.84,-1.84
13200,-1.79,-1.79
13205,-1.77,-1.77
13210,-1.78,-1.78
13214,-1.81,-1.81
13219,-1.85,-1.85
13224,-1.90,-1.90
13230,-1.96,-1.96
13235,-2.00,-2.00
13240,-2.00,-2.00
13244,-2.00,-2.00
13249,-2.00,-2.00
13254,-1.99,-1.99
13259,-1.96,-1.96
13264,-1.90,-1.90
13270,-1.82,-1.82
13274,-1.72,-1.72
13279,-1.60,-1.60
13284,-1.46,-1.46
13289,-1.31,-1.31
13294,-1.14,-1.14
13298,-0.96,-0.96
13303,-0.75,-0.75
13308,-0.52,-0.52
13314,-0.28,-0.28
13319,-0.03,-0.03
13324,0.22,0.22
13328,0.41,0.41
13332,0.63,0.63
13337,0.80,0.80
13341,0.98,0.98
13345,1.19,1.19
13349,1.31,1.31
13355,1.48,1.48
13359,1.59,1.59
13363,1.69,1.69
13368,1.79,1.79
13372,1.85,1.85
13376,1.91,1.91
13381,1.96,1.96
13385,2.00,2.00
13389,2.00,2.00
13394,2.00,2.00
13399,2.00,2.00
13403,2.00,2.00
13408,1.99,1.99
13412,1.94,1.94
13416,1.87,1.87
13421,1.78,1.78
13425,1.71,1.71
13429,1.62,1.62
13433,1.55,1.55
13438,1.48,1.48
13443,1.44,1.44
13447,1.42,1.42
13452,1.40,1.40
13456,1.39,1.39
13460,1.39,1.39
13465,1.41,1.41
13469,1.45,1.45
13473,1.49,1.49
13478,1.53,1.53
13483,1.59,1.59
13487,1.63,1.63
13492,1.68,1.68
13496,1.69,1.69
13500,1.68,1.68
13505,1.62,1.62
13509,1.57,1.57
13513,1.49,1.49
13518,1.41,1.41
13522,1.30,1.30
13527,1.18,1.18
13531,1.06,1.06
13536,0.88,0.88
13540,0.72,0.72
13544,0.49,0.49
13549,0.31,0.31
13553,0.11,0.11
13557,-0.11,-0.11
13562,-0.32,-0.32
13568,-0.52,-0.52
13573,-0.71,-0.71
13578,-0.91,-0.91
13582,-1.11,-1.11
13587,-1.30,-1.30
13592,-1.44,-1.44
13597,-1.59,-1.59
13602,-1.72,-1.72
13607,-1.83,-1.83
13612,-1.90,-1.90
13617,-1.96,-1.96
13622,-2.00,-2.00
13627,-2.00,-2.00
13632,-2.00,-2.00
13637,-2.00,-2.00
13641,-2.00,-2.00
13646,-2.00,-2.00
13651,-2.00,-2.00
13657,-2.00,-2.00
13662,-2.00,-2.00
13666,-1.93,-1.93
13671,-1.84,-1.84
13676,-1.74,-1.74
13681,-1.67,-1.67
13686,-1.63,-1.63
13691,-1.64,-1.64
13696,-1.67,-1.67
13701,-1.71,-1.71
13706,-1.77,-1.77
13711,-1.82,-1.82
13716,-1.88,-1.88
13721,-1.93,-1.93
13725,-1.97,-1.97
13730,-1.98,-1.98
13735,-1.96,-1.96
13741,-1.91,-1.91
13746,-1.85,-1.85
13751,-1.76,-1.76
13755,-1.66,-1.66
13760,-1.53,-1.53
13765,-1.39,-1.39
13770,-1.24,-1.24
13775,-1.08,-1.08
13779,-0.92,-0.92
13785,-0.74,-0.74
13790,-0.55,-0.55
13795,-0.34,-0.34
13800,-0.12,-0.12
13805,0.10,0.10
13809,0.26,0.26
13813,0.48,0.48
13818,0.58,0.58
13822,0.78,0.78
13827,0.91,0.91
13831,1.04,1.04
13836,1.19,1.19
13840,1.31,1.31
13844,1.46,1.46
13849,1.57,1.57
13853,1.68,1.68
13857,1.81,1.81
13862,1.91,1.91
13867,2.00,2.00
13871,2.00,2.00
13876,2.00,2.00
13880,2.00,2.00
13884,2.00,2.00
13889,2.00,2.00
13893,2.00,2.00
13897,1.90,1.90
13902,1.77,1.77
13906,1.60,1.60
13911,1.49,1.49
13915,1.39,1.39
13920,1.30,1.30
13924,1.26,1.26
13928,1.24,1.24
13933,1.23,1.23
13937,1.24,1.24
13941,1.28,1.28
13946,1.33,1.33
13950,1.43,1.43
13955,1.52,1.52
13960,1.64,1.64
13964,1.74,1.74
13968,1.82,1.82
13973,1.89,1.89
13977,1.92,1.92
13981,1.89,1.89
13986,1.83,1.83
13990,1.74,1.74
13995,1.60,1.60
13999,1.47,1.47
14004,1.28,1.28
14008,1.11,1.11
14012,0.89,0.89
14017,0.71,0.71
14021,0.53,0.53
14025,0.30,0.30
14030,0.14,0.14
14034,-0.04,-0.04
14040,-0.21,-0.21
14045,-0.36,-0.36
14049,-0.47,-0.47
14054,-0.59,-0.59
14059,-0.69,-0.69
14064,-0.79,-0.79
14069,-0.88,-0.88
14074,-0.98,-0.98
14078,-1.08,-1.08
14084,-1.19,-1.19
14089,-1.29,-1.29
14094,-1.43,-1.43
14099,-1.54,-1.54
14104,-1.70,-1.70
14108,-1.86,-1.86
14113,-2.00,-2.00
14118,-2.00,-2.00
14124,-2.00,-2.00
14129,-2.00,-2.00
14133,-2.00,-2.00
14138,-2.00,-2.00
14143,-2.00,-2.00
14148,-2.00,-2.00
14153,-2.00,-2.00
14158,-2.00,-2.00
14162,-2.00,-2.00
14168,-1.89,-1.89
14173,-1.79,-1.79
14178,-1.73,-1.73
14183,-1.70,-1.70
14188,-1.72,-1.72
14192,-1.76,-1.76
14197,-1.82,-1.82
14202,-1.88,-1.88
14208,-1.93,-1.93
14213,-1.96,-1.96
14218,-1.97,-1.97
14222,-1.96,-1.96
14227,-1.92,-1.92
14232,-1.86,-1.86
14237,-1.77,-1.77
14242,-1.67,-1.67
14246,-1.55,-1.55
14252,-1.42,-1.42
14257,-1.28,-1.28
14262,-1.13,-1.13
14267,-0.96,-0.96
14272,-0.78,-0.78
14276,-0.58,-0.58
14281,-0.38,-0.38
14286,-0.17,-0.17
14291,0.03,0.03
14296,0.21,0.21
14301,0.35,0.35
14305,0.59,0.59
14309,0.76,0.76
14313,0.98,0.98
14318,1.14,1.14
14322,1.29,1.29
14326,1.47,1.47
14331,1.60,1.60
14336,1.72,1.72
14340,1.79,1.79
14345,1.87,1.87
14349,1.91,1.91
14353,1.94,1.94
14358,1.96,1.96
14362,1.96,1.96
14366,1.94,1.94
14371,1.91,1.91
14375,1.88,1.88
14380,1.83,1.83
14385,1.78,1.78
14389,1.71,1.71
14393,1.65,1.65
14397,1.57,1.57
14402,1.53,1.53
14406,1.50,1.50
14410,1.49,1.49
14415,1.50,1.50
14419,1.51,1.51
14424,1.52,1.52
14429,1.53,1.53
14433,1.53,1.53
14437,1.55,1.55
14442,1.58,1.58
14446,1.63,1.63
14450,1.69,1.69
14455,1.75,1.75
14459,1.79,1.79
14464,1.83,1.83
14469,1.82,1.82
14473,1.76,1.76
14477,1.69,1.69
14481,1.57,1.57
14486,1.45,1.45
14490,1.31,1.31
14494,1.12,1.12
14499,0.93,0.93
14503,0.70,0.70
14508,0.51,0.51
14513,0.33,0.33
14517,0.10,0.10
14521,-0.08,-0.08
14526,-0.30,-0.30
14531,-0.49,-0.49
14536,-0.68,-0.68
14541,-0.85,-0.85
14545,-0.99,-0.99
14551,-1.12,-1.12
14556,-1.22,-1.22
14561,-1.32,-1.32
14566,-1.42,-1.42
14571,-1.51,-1.51
14575,-1.61,-1.61
14580,-1.71,-1.71
14585,-1.82,-1.82
14590,-1.94,-1.94
14596,-2.00,-2.00
14601,-2.00,-2.00
14605,-2.00,-2.00
14610,-2.00,-2.00
14615,-2.00,-2.00
14620,-2.00,-2.00
14625,-2.00,-2.00
14629,-2.00,-2.00
14635,-2.00,-2.00
14640,-2.00,-2.00
14645,-1.98,-1.98
14650,-1.94,-1.94
14655,-1.94,-1.94
14659,-1.96,-1.96
14664,-2.00,-2.00
14669,-2.00,-2.00
14674,-2.00,-2.00
14680,-2.00,-2.00
14685,-2.00,-2.00
14689,-2.00,-2.00
14694,-2.00,-2.00
14699,-2.00,-2.00
14704,-2.00,-2.00
14709,-2.00,-2.00
14713,-1.97,-1.97
14718,-1.84,-1.84
14724,-1.70,-1.70
14729,-1.55,-1.55
14734,-1.36,-1.36
14739,-1.15,-1.15
14743,-0.90,-0.90
14748,-0.63,-0.63
14753,-0.40,-0.40
14758,-0.08,-0.08
14764,0.25,0.25
14768,0.59,0.59
14772,0.82,0.82
14777,1.11,1.11
14781,1.32,1.32
14785,1.46,1.46
14790,1.60,1.60
14794,1.69,1.69
14798,1.77,1.77
14803,1.85,1.85
14808,1.96,1.96
14812,2.00,2.00
14817,2.00,2.00
14821,2.00,2.00
14825,2.00,2.00
14829,2.00,2.00
14834,2.00,2.00
14838,2.00,2.00
14842,2.00,2.00
14848,2.00,2.00
14852,1.90,1.90
14856,1.79,1.79
14861,1.68,1.68
14865,1.61,1.61
14869,1.56,1.56
14874,1.52,1.52
14878,1.51,1.51
14882,1.50,1.50
14887,1.50,1.50
14892,1.50,1.50
14896,1.52,1.52
14901,1.53,1.53
14905,1.55,1.55
14909,1.55,1.55
14913,1.52,1.52
14918,1.48,1.48
14922,1.41,1.41
14926,1.32,1.32
14931,1.23,1.23
14936,1.11,1.11
14940,1.00,1.00
14945,0.84,0.84
14949,0.71,0.71
14953,0.58,0.58
14958,0.43,0.43
14962,0.33,0.33
14966,0.21,0.21
14971,0.13,0.13
14976,0.05,0.05
14980,-0.05,-0.05
14985,-0.15,-0.15
14990,-0.26,-0.26
14995,-0.39,-0.39
15000,-0.53,-0.53
15004,-0.69,-0.69
15009,-0.87,-0.87
15014,-1.03,-1.03
15020,-1.24,-1.24
15025,-1.45,-1.45
15029,-1.65,-1.65
15034,-1.80,-1.80
15039,-1.94,-1.94
15044,-2.00,-2.00
15049,-2.00,-2.00
15054,-2.00,-2.00
15058,-2.00,-2.00
15064,-2.00,-2.00
15069,-2.00,-2.00
15074,-2.00,-2.00
15079,-2.00,-2.00
15084,-2.00,-2.00
15088,-2.00,-2.00
15093,-2.00,-2.00
15098,-1.93,-1.93
15104,-1.85,-1.85
15109,-1.79,-1.79
15113,-1.75,-1.75
15118,-1.74,-1.74
15123,-1.76,-1.76
15128,-1.81,-1.81
15133,-1.86,-1.86
15138,-1.92,-1.92
15142,-1.99,-1.99
15148,-2.00,-2.00
15153,-2.00,-2.00
15158,-2.00,-2.00
15163,-2.00,-2.00
15168,-2.00,-2.00
15172,-2.00,-2.00
15177,-2.00,-2.00
15182,-2.00,-2.00
15187,-1.96,-1.96
15193,-1.85,-1.85
15197,-1.72,-1.72
15202,-1.58,-1.58
15207,-1.42,-1.42
15212,-1.24,-1.24
15217,-1.04,-1.04
15222,-0.80,-0.80
15226,-0.55,-0.55
15232,-0.29,-0.29
15237,-0.01,-0.01
15242,0.28,0.28
15246,0.52,0.52
15251,0.75,0.75
15255,0.94,0.94
15259,1.10,1.10
15263,1.25,1.25
15268,1.34,1.34
15272,1.41,1.41
15277,1.45,1.45
15282,1.49,1.49
15286,1.53,1.53
15290,1.55,1.55
15295,1.60,1.60
15299,1.64,1.64
15303,1.71,1.71
15308,1.77,1.77
15312,1.83,1.83
15316,1.90,1.90
15322,1.94,1.94
15326,1.97,1.97
15330,1.98,1.98
15335,1.98,1.98
15339,1.95,1.95
15343,1.92,1.92
15347,1.86,1.86
15352,1.81,1.81
15356,1.76,1.76
15361,1.73,1.73
15366,1.70,1.70
15370,1.66,1.66
15374,1.64,1.64
15379,1.61,1.61
15383,1.60,1.60
15387,1.57,1.57
15392,1.56,1.56
15396,1.55,1.55
15400,1.52,1.52
15406,1.48,1.48
15410,1.45,1.45
15414,1.43,1.43
15419,1.41,1.41
15423,1.37,1.37
15427,1.31,1.31
15432,1.21,1.21
15436,1.08,1.08
15440,0.90,0.90
15444,0.74,0.74
15450,0.56,0.56
15454,0.33,0.33
15458,0.14,0.14
15463,-0.10,-0.10
15468,-0.33,-0.33
15472,-0.55,-0.55
15477,-0.71,-0.71
15482,-0.88,-0.88
15488,-1.07,-1.07
15493,-1.24,-1.24
15497,-1.39,-1.39
15502,-1.54,-1.54
15507,-1.68,-1.68
15512,-1.85,-1.85
15517,-1.96,-1.96
15522,-2.00,-2.00
15526,-2.00,-2.00
15532,-2.00,-2.00
15537,-2.00,-2.00
15542,-2.00,-2.00
15547,-2.00,-2.00
15552,-2.00,-2.00
15556,-2.00,-2.00
15561,-2.00,-2.00
15566,-2.00,-2.00
15571,-2.00,-2.00
15577,-1.95,-1.95
15582,-1.91,-1.91
15586,-1.90,-1.90
15591,-1.91,-1.91
15596,-1.92,-1.92
15601,-1.95,-1.95
15606,-1.97,-1.97
15610,-1.98,-1.98
15616,-1.98,-1.98
15621,-1.97,-1.97
15626,-1.97,-1.97
15631,-1.96,-1.96
15636,-1.94,-1.94
15640,-1.92,-1.92
15645,-1.86,-1.86
15650,-1.79,-1.79
15655,-1.69,-1.69
15661,-1.58,-1.58
15666,-1.47,-1.47
15670,-1.35,-1.35
15675,-1.20,-1.20
15680,-1.03,-1.03
15685,-0.82,-0.82
15690,-0.59,-0.59
15694,-0.35,-0.35
15699,-0.10,-0.10
15705,0.17,0.17
15709,0.38,0.38
15714,0.66,0.66
15718,0.86,0.86
15722,1.03,1.03
15727,1.22,1.22
15731,1.33,1.33
15735,1.44,1.44
15740,1.51,1.51
15745,1.57,1.57
15749,1.64,1.64
15754,1.70,1.70
15758,1.78,1.78
15762,1.85,1.85
15767,1.95,1.95
