,-1.90,-1.90
10294,1.80,1.80
10299,1.70,1.70
10303,1.57,1.57
10307,1.47,1.47
10312,1.36,1.36
10316,1.27,1.27
10320,1.17,1.17
10326,1.10,1.10
10330,1.05,1.05
10334,1.02,1.02
10339,1.01,1.01
10343,0.99,0.99
10347,0.98,0.98
10351,0.95,0.95
10356,0.91,0.91
10360,0.84,0.84
10364,0.73,0.73
10370,0.61,0.61
10374,0.43,0.43
10378,0.26,0.26
10383,0.08,0.08
10387,-0.16,-0.16
10392,-0.39,-0.39
10397,-0.59,-0.59
10401,-0.68,-0.68
10406,-0.81,-0.81
10412,-1.01,-1.01
10417,-1.21,-1.21
10422,-1.34,-1.34
10427,-1.56,-1.56
10431,-1.78,-1.78
10436,-2.00,-2.00
10441,-2.00,-2.00
10446,-2.00,-2.00
10451,-2.00,-2.00
10457,-2.00,-2.00
10461,-2.00,-2.00
10466,-2.00,-2.00
10471,-2.00,-2.00
10476,-2.00,-2.00
10481,-2.00,-2.00
10485,-2.00,-2.00
10490,-2.00,-2.00
10496,-2.00,-2.00
10501,-2.00,-2.00
10506,-2.00,-2.00
10511,-2.00,-2.00
10515,-2.00,-2.00
10520,-2.00,-2.00
10525,-2.00,-2.00
10530,-2.00,-2.00
10535,-2.00,-2.00
10541,-2.00,-2.00
10545,-2.00,-2.00
10550,-2.00,-2.00
10555,-2.00,-2.00
10560,-2.00,-2.00
10565,-2.00,-2.00
10569,-1.98,-1.98
10574,-1.80,-1.80
10579,-1.60,-1.60
10585,-1.33,-1.33
10590,-1.04,-1.04
10595,-0.73,-0.73
10599,-0.44,-0.44
10604,-0.15,-0.15
10609,0.12,0.12
10613,0.38,0.38
10618,0.58,0.58
10622,0.77,0.77
10627,0.99,0.99
10632,1.14,1.14
10636,1.27,1.27
10640,1.35,1.35
10645,1.44,1.44
10649,1.48,1.48
10653,1.53,1.53
10658,1.55,1.55
10662,1.57,1.57
10667,1.60,1.60
10671,1.63,1.63
10676,1.67,1.67
10680,1.71,1.71
10684,1.75,1.75
10689,1.80,1.80
10693,1.83,1.83
10697,1.86,1.86
10702,1.89,1.89
10706,1.90,1.90
10711,1.91,1.91
10716,1.87,1.87
10720,1.81,1.81
10724,1.75,1.75
10729,1.69,1.69
10733,1.62,1.62
10737,1.56,1.56
10742,1.47,1.47
10746,1.41,1.41
10750,1.33,1.33
10756,1.27,1.27
10760,1.23,1.23
10764,1.18,1.18
10768,1.14,1.14
10773,1.10,1.10
10777,1.06,1.06
10781,1.01,1.01
10786,0.94,0.94
10790,0.84,0.84
10795,0.75,0.75
10800,0.64,0.64
10804,0.46,0.46
10808,0.31,0.31
10813,0.14,0.14
10817,-0.09,-0.09
10822,-0.31,-0.31
10827,-0.53,-0.53
10831,-0.75,-0.75
10836,-0.96,-0.96
10842,-1.15,-1.15
10847,-1.28,-1.28
10852,-1.44,-1.44
10857,-1.63,-1.63
10861,-1.77,-1.77
10866,-1.95,-1.95
10871,-2.00,-2.00
10876,-2.00,-2.00
10882,-2.00,-2.00
10886,-2.00,-2.00
10891,-2.00,-2.00
10896,-2.00,-2.00
10901,-2.00,-2.00
10906,-2.00,-2.00
10911,-2.00,-2.00
10915,-2.00,-2.00
10920,-2.00,-2.00
10926,-2.00,-2.00
10931,-2.00,-2.00
10936,-2.00,-2.00
10941,-2.00,-2.00
10945,-2.00,-2.00
10950,-2.00,-2.00
10955,-2.00,-2.00
10960,-2.00,-2.00
10966,-2.00,-2.00
10970,-2.00,-2.00
10975,-2.00,-2.00
10980,-2.00,-2.00
10985,-2.00,-2.00
10990,-2.00,-2.00
10995,-2.00,-2.00
10999,-2.00,-2.00
11004,-1.90,-1.90
11010,-1.78,-1.78
11015,-1.57,-1.57
11020,-1.33,-1.33
11025,-1.08,-1.08
11029,-0.83,-0.83
11034,-0.58,-0.58
11039,-0.33,-0.33
11044,-0.09,-0.09
11049,0.13,0.13
11054,0.30,0.30
11058,0.50,0.50
11063,0.65,0.65
11067,0.83,0.83
11071,0.95,0.95
11076,1.03,1.03
11080,1.13,1.13
11084,1.19,1.19
11089,1.27,1.27
11094,1.33,1.33
11098,1.39,1.39
11102,1.45,1.45
11107,1.51,1.51
11111,1.59,1.59
11115,1.66,1.66
11120,1.74,1.74
11124,1.78,1.78
11128,1.83,1.83
11133,1.84,1.84
11138,1.85,1.85
11142,1.84,1.84
11147,1.81,1.81
11151,1.79,1.79
11155,1.77,1.77
11160,1.73,1.73
11164,1.69,1.69
11168,1.65,1.65
11173,1.59,1.59
11177,1.54,1.54
11182,1.49,1.49
11186,1.45,1.45
11191,1.43,1.43
11195,1.39,1.39
11199,1.37,1.37
11204,1.33,1.33
11208,1.30,1.30
11212,1.29,1.29
11217,1.28,1.28
11222,1.27,1.27
11226,1.23,1.23
11231,1.17,1.17
11235,1.07,1.07
11239,0.95,0.95
11244,0.79,0.79
11248,0.55,0.55
11252,0.33,0.33
11257,0.04,0.04
11261,-0.18,-0.18
11267,-0.41,-0.41
11272,-0.59,-0.59
11276,-0.81,-0.81
11281,-1.09,-1.09
11286,-1.40,-1.40
11291,-1.74,-1.74
11296,-2.00,-2.00
11300,-2.00,-2.00
11305,-2.00,-2.00
11311,-2.00,-2.00
11316,-2.00,-2.00
11321,-2.00,-2.00
11326,-2.00,-2.00
11330,-2.00,-2.00
11335,-2.00,-2.00
11340,-2.00,-2.00
11345,-2.00,-2.00
11351,-2.00,-2.00
11356,-2.00,-2.00
11360,-2.00,-2.00
11365,-2.00,-2.00
11370,-2.00,-2.00
11375,-2.00,-2.00
11380,-2.00,-2.00
11384,-2.00,-2.00
11389,-2.00,-2.00
11395,-2.00,-2.00
11400,-2.00,-2.00
11405,-2.00,-2.00
11410,-2.00,-2.00
11414,-2.00,-2.00
11419,-2.00,-2.00
11424,-2.00,-2.00
11429,-2.00,-2.00
11435,-2.00,-2.00
11440,-2.00,-2.00
11444,-2.00,-2.00
11449,-1.81,-1.81
11454,-1.57,-1.57
11459,-1.34,-1.34
11464,-1.10,-1.10
11468,-0.86,-0.86
11473,-0.66,-0.66
11479,-0.41,-0.41
11484,-0.17,-0.17
11489,0.08,0.08
11493,0.31,0.31
11497,0.49,0.49
11502,0.69,0.69
11506,0.85,0.85
11510,1.01,1.01
11515,1.18,1.18
11520,1.31,1.31
11524,1.44,1.44
11529,1.56,1.56
11533,1.65,1.65
11537,1.75,1.75
11542,1.82,1.82
11546,1.88,1.88
11550,1.91,1.91
11555,1.93,1.93
11559,1.94,1.94
11564,1.93,1.93
11568,1.88,1.88
11573,1.85,1.85
11577,1.78,1.78
11581,1.73,1.73
11586,1.68,1.68
11590,1.66,1.66
11594,1.67,1.67
11599,1.71,1.71
11603,1.73,1.73
11608,1.79,1.79
11613,1.82,1.82
11617,1.84,1.84
11621,1.84,1.84
11626,1.81,1.81
11630,1.76,1.76
11634,1.70,1.70
11639,1.62,1.62
11643,1.56,1.56
11648,1.48,1.48
11652,1.37,1.37
11657,1.27,1.27
11661,1.14,1.14
11665,1.03,1.03
11670,0.92,0.92
11674,0.79,0.79
11678,0.68,0.68
11683,0.55,0.55
11687,0.42,0.42
11692,0.21,0.21
11697,0.02,0.02
11701,-0.17,-0.17
11706,-0.42,-0.42
11711,-0.66,-0.66
11715,-0.88,-0.88
11720,-1.08,-1.08
11725,-1.23,-1.23
11730,-1.36,-1.36
11736,-1.48,-1.48
11741,-1.61,-1.61
11745,-1.73,-1.73
11750,-1.85,-1.85
11755,-1.98,-1.98
11760,-2.00,-2.00
11765,-2.00,-2.00
11769,-2.00,-2.00
11774,-2.00,-2.00
11780,-2.00,-2.00
11785,-2.00,-2.00
11790,-2.00,-2.00
11795,-2.00,-2.00
11799,-2.00,-2.00
11804,-2.00,-2.00
11809,-2.00,-2.00
11814,-2.00,-2.00
11820,-2.00,-2.00
11825,-2.00,-2.00
11829,-2.00,-2.00
11834,-2.00,-2.00
11839,-2.00,-2.00
11844,-2.00,-2.00
11849,-2.00,-2.00
11854,-1.93,-1.93
11858,-1.87,-1.87
11864,-1.81,-1.81
11869,-1.76,-1.76
11874,-1.70,-1.70
11879,-1.64,-1.64
11883,-1.57,-1.57
11888,-1.49,-1.49
11893,-1.40,-1.40
11898,-1.28,-1.28
11904,-1.15,-1.15
11909,-0.98,-0.98
11913,-0.82,-0.82
11918,-0.62,-0.62
11923,-0.43,-0.43
11928,-0.23,-0.23
11933,-0.01,-0.01
11938,0.23,0.23
11942,0.39,0.39
11947,0.60,0.60
11951,0.84,0.84
11956,1.03,1.03
11960,1.25,1.25
11964,1.40,1.40
11969,1.55,1.55
11973,1.72,1.72
11977,1.85,1.85
11982,1.99,1.99
11986,2.00,2.00
11991,2.00,2.00
11996,2.00,2.00
12000,2.00,2.00
12004,2.00,2.00
12009,2.00,2.00
12013,2.00,2.00
12017,2.00,2.00
12022,2.00,2.00
12026,2.00,2.00
12030,2.00,2.00
12035,1.85,1.85
12040,1.68,1.68
12044,1.51,1.51
12048,1.40,1.40
12053,1.31,1.31
12057,1.22,1.22
12061,1.16,1.16
12066,1.11,1.11
12070,1.10,1.10
12075,1.12,1.12
12080,1.14,1.14
12084,1.18,1.18
12088,1.22,1.22
12093,1.22,1.22
12097,1.20,1.20
12101,1.14,1.14
12106,1.05,1.05
12110,0.87,0.87
12114,0.68,0.68
12120,0.41,0.41
12124,0.17,0.17
12128,-0.12,-0.12
12133,-0.33,-0.33
12138,-0.56,-0.56
12143,-0.76,-0.76
12147,-0.93,-0.93
12152,-1.08,-1.08
12157,-1.22,-1.22
12163,-1.38,-1.38
12168,-1.56,-1.56
12173,-1.75,-1.75
12177,-1.90,-1.90
12182,-2.00,-2.00
12187,-2.00,-2.00
12192,-2.00,-2.00
12197,-2.00,-2.00
12201,-2.00,-2.00
12207,-2.00,-2.00
12212,-2.00,-2.00
12217,-2.00,-2.00
12222,-2.00,-2.00
12227,-2.00,-2.00
12231,-2.00,-2.00
12236,-2.00,-2.00
12241,-2.00,-2.00
12247,-2.00,-2.00
12252,-2.00,-2.00
12257,-2.00,-2.00
12261,-2.00,-2.00
12266,-2.00,-2.00
12271,-2.00,-2.00
12276,-2.00,-2.00
12281,-2.00,-2.00
12285,-2.00,-2.00
12291,-2.00,-2.00
12296,-2.00,-2.00
12301,-2.00,-2.00
12306,-2.00,-2.00
12311,-1.93,-1.93
12315,-1.79,-1.79
12320,-1.65,-1.65
12325,-1.48,-1.48
12331,-1.29,-1.29
12336,-1.08,-1.08
12341,-0.85,-0.85
12345,-0.62,-0.62
12350,-0.38,-0.38
12355,-0.15,-0.15
12360,0.07,0.07
12364,0.22,0.22
12369,0.41,0.41
12374,0.55,0.55
12378,0.69,0.69
12382,0.84,0.84
12387,1.00,1.00
12391,1.16,1.16
12395,1.29,1.29
12400,1.41,1.41
12404,1.55,1.55
12408,1.68,1.68
12413,1.81,1.81
12418,1.93,1.93
12422,2.00,2.00
12427,2.00,2.00
12431,2.00,2.00
12435,2.00,2.00
12440,2.00,2.00
12444,2.00,2.00
12448,2.00,2.00
12453,2.00,2.00
12457,2.00,2.00
12462,1.95,1.95
12466,1.82,1.82
12471,1.72,1.72
12475,1.61,1.61
12479,1.53,1.53
12484,1.47,1.47
12488,1.41,1.41
12492,1.37,1.37
12497,1.34,1.34
12502,1.32,1.32
12506,1.31,1.31
12511,1.29,1.29
12515,1.27,1.27
12519,1.23,1.23
12524,1.17,1.17
12528,1.08,1.08
12532,1.00,1.00
12537,0.89,0.89
12541,0.71,0.71
12546,0.56,0.56
12550,0.36,0.36
12555,0.19,0.19
12559,-0.04,-0.04
12564,-0.23,-0.23
12569,-0.46,-0.46
12574,-0.67,-0.67
12578,-0.88,-0.88
12583,-1.11,-1.11
12589,-1.33,-1.33
12594,-1.54,-1.54
12599,-1.74,-1.74
12604,-1.89,-1.89
12608,-2.00,-2.00
12613,-2.00,-2.00
12618,-2.00,-2.00
12623,-2.00,-2.00
12628,-2.00,-2.00
12633,-2.00,-2.00
12638,-2.00,-2.00
12643,-2.00,-2.00
12648,-2.00,-2.00
12653,-2.00,-2.00
12658,-2.00,-2.00
12662,-2.00,-2.00
12667,-2.00,-2.00
12673,-2.00,-2.00
12678,-2.00,-2.00
12683,-2.00,-2.00
12688,-2.00,-2.00
12692,-2.00,-2.00
12697,-2.00,-2.00
12702,-2.00,-2.00
12707,-1.97,-1.97
12712,-1.92,-1.92
12717,-1.89,-1.89
12722,-1.86,-1.86
12727,-1.84,-1.84
12732,-1.81,-1.81
12737,-1.76,-1.76
12742,-1.69,-1.69
12746,-1.60,-1.60
12751,-1.48,-1.48
12756,-1.35,-1.35
12762,-1.20,-1.20
12767,-1.04,-1.04
12772,-0.87,-0.87
12776,-0.66,-0.66
12781,-0.46,-0.46
12786,-0.26,-0.26
12791,-0.06,-0.06
12796,0.16,0.16
12801,0.34,0.34
12805,0.52,0.52
12810,0.71,0.71
12814,0.88,0.88
12818,1.09,1.09
12823,1.26,1.26
12827,1.44,1.44
12831,1.57,1.57
12836,1.69,1.69
12840,1.83,1.83
12845,1.93,1.93
12849,2.00,2.00
12854,2.00,2.00
12858,2.00,2.00
12862,2.00,2.00
12867,2.00,2.00
12871,2.00,2.00
12875,2.00,2.00
12880,2.00,2.00
12884,2.00,2.00
12889,1.99,1.99
12894,1.87,1.87
12898,1.76,1.76
12902,1.66,1.66
12907,1.57,1.57
12911,1.48,1.48
12915,1.42,1.42
12920,1.37,1.37
12924,1.31,1.31
12929,1.26,1.26
12933,1.19,1.19
12938,1.11,1.11
12942,1.04,1.04
12946,0.95,0.95
12951,0.87,0.87
12955,0.76,0.76
12959,0.67,0.67
12964,0.53,0.53
12968,0.39,0.39
12973,0.22,0.22
12978,-0.01,-0.01
12982,-0.26,-0.26
12987,-0.50,-0.50
12992,-0.72,-0.72
12997,-0.92,-0.92
13002,-1.08,-1.08
13007,-1.18,-1.18
13011,-1.29,-1.29
13017,-1.40,-1.40
13022,-1.50,-1.50
13027,-1.58,-1.58
13032,-1.72,-1.72
13037,-1.80,-1.80
13041,-1.92,-1.92
13046,-2.00,-2.00
13051,-2.00,-2.00
13057,-2.00,-2.00
13062,-2.00,-2.00
13066,-2.00,-2.00
13071,-2.00,-2.00
13076,-2.00,-2.00
13081,-2.00,-2.00
13086,-2.00,-2.00
13091,-2.00,-2.00
13095,-2.00,-2.00
13101,-2.00,-2.00
13106,-2.00,-2.00
13111,-2.00,-2.00
13116,-2.00,-2.00
13121,-2.00,-2.00
13125,-2.00,-2.00
13130,-2.00,-2.00
13135,-2.00,-2.00
13140,-2.00,-2.00
13146,-2.00,-2.00
13150,-2.00,-2.00
13155,-2.00,-2.00
13160,-1.88,-1.88
13165,-1.72,-1.72
13170,-1.57,-1.57
13175,-1.38,-1.38
13179,-1.17,-1.17
13185,-0.95,-0.95
13190,-0.72,-0.72
13195,-0.47,-0.47
13200,-0.22,-0.22
13205,0.04,0.04
13209,0.24,0.24
13213,0.50,0.50
13218,0.69,0.69
13222,0.93,0.93
13227,1.09,1.09
13231,1.23,1.23
13236,1.37,1.37
13240,1.51,1.51
13244,1.67,1.67
13249,1.79,1.79
13253,1.93,1.93
13257,2.00,2.00
13262,2.00,2.00
13266,2.00,2.00
13271,2.00,2.00
13276,2.00,2.00
13280,2.00,2.00
13284,2.00,2.00
13289,2.00,2.00
13293,1.97,1.97
13297,1.77,1.77
13302,1.65,1.65
13306,1.56,1.56
13310,1.51,1.51
13315,1.46,1.46
13320,1.43,1.43
13324,1.39,1.39
13328,1.33,1.33
13333,1.28,1.28
13337,1.22,1.22
13341,1.18,1.18
13346,1.14,1.14
13350,1.09,1.09
13355,1.05,1.05
13360,0.99,0.99
13364,0.93,0.93
13368,0.84,0.84
13373,0.76,0.76
13377,0.66,0.66
13381,0.51,0.51
13386,0.38,0.38
13390,0.21,0.21
13394,0.07,0.07
13399,-0.08,-0.08
13404,-0.27,-0.27
13409,-0.46,-0.46
13414,-0.66,-0.66
13419,-0.86,-0.86
13424,-1.05,-1.05
13428,-1.23,-1.23
13433,-1.40,-1.40
13438,-1.56,-1.56
13444,-1.76,-1.76
13449,-1.85,-1.85
13454,-1.99,-1.99
13458,-2.00,-2.00
13463,-2.00,-2.00
13468,-2.00,-2.00
13473,-2.00,-2.00
13478,-2.00,-2.00
13483,-2.00,-2.00
13488,-2.00,-2.00
13493,-2.00,-2.00
13498,-2.00,-2.00
13503,-2.00,-2.00
13508,-2.00,-2.00
13512,-2.00,-2.00
13517,-2.00,-2.00
13522,-2.00,-2.00
13528,-2.00,-2.00
13533,-2.00,-2.00
13538,-2.00,-2.00
13542,-2.00,-2.00
13547,-2.00,-2.00
13552,-1.96,-1.96
13557,-1.91,-1.91
13562,-1.87,-1.87
13568,-1.82,-1.82
13572,-1.77,-1.77
13577,-1.70,-1.70
13582,-1.62,-1.62
13587,-1.51,-1.51
13592,-1.39,-1.39
13596,-1.25,-1.25
13601,-1.09,-1.09
13606,-0.92,-0.92
13612,-0.76,-0.76
13617,-0.58,-0.58
13622,-0.39,-0.39
13626,-0.19,-0.19
13631,0.00,0.00
13636,0.15,0.15
13640,0.30,0.30
13644,0.48,0.48
13648,0.65,0.65
13654,0.75,0.75
13658,0.91,0.91
13662,1.06,1.06
13667,1.19,1.19
13671,1.31,1.31
13675,1.44,1.44
13680,1.56,1.56
13684,1.69,1.69
13688,1.80,1.80
13693,1.93,1.93
13698,2.00,2.00
13702,2.00,2.00
13707,2.00,2.00
13711,2.00,2.00
13715,2.00,2.00
13720,2.00,2.00
13724,2.00,2.00
13728,2.00,2.00
13732,2.00,2.00
13737,2.00,2.00
13742,2.00,2.00
13746,1.85,1.85
13751,1.72,1.72
13755,1.59,1.59
13759,1.43,1.43
13764,1.29,1.29
13768,1.13,1.13
13772,1.02,1.02
13777,0.92,0.92
13782,0.83,0.83
13786,0.76,0.76
13791,0.70,0.70
13795,0.65,0.65
13799,0.59,0.59
13804,0.53,0.53
13808,0.44,0.44
13812,0.30,0.30
13817,0.17,0.17
13821,-0.03,-0.03
13827,-0.23,-0.23
13831,-0.44,-0.44
13836,-0.60,-0.60
13841,-0.80,-0.80
13846,-1.00,-1.00
13851,-1.18,-1.18
13856,-1.36,-1.36
13860,-1.55,-1.55
13865,-1.76,-1.76
13871,-1.90,-1.90
13876,-2.00,-2.00
13881,-2.00,-2.00
13886,-2.00,-2.00
13890,-2.00,-2.00
13895,-2.00,-2.00
13900,-2.00,-2.00
13905,-2.00,-2.00
13911,-2.00,-2.00
13915,-2.00,-2.00
13920,-2.00,-2.00
13925,-2.00,-2.00
13930,-2.00,-2.00
13935,-2.00,-2.00
13940,-2.00,-2.00
13944,-2.00,-2.00
13949,-2.00,-2.00
13955,-2.00,-2.00
13960,-2.00,-2.00
13965,-2.00,-2.00
13970,-2.00,-2.00
13974,-2.00,-2.00
13979,-2.00,-2.00
13984,-2.00,-2.00
13989,-2.00,-2.00
13995,-2.00,-2.00
13999,-2.00,-2.00
14004,-1.87,-1.87
14009,-1.69,-1.69
14014,-1.48,-1.48
14019,-1.25,-1.25
14024,-1.00,-1.00
14028,-0.75,-0.75
14033,-0.53,-0.53
14039,-0.34,-0.34
14044,-0.16,-0.16
14049,0.00,0.00
14053,0.12,0.12
14057,0.25,0.25
14062,0.36,0.36
14066,0.49,0.49
14070,0.61,0.61
14075,0.72,0.72
14080,0.85,0.85
14084,0.97,0.97
14089,1.12,1.12
14093,1.23,1.23
14097,1.33,1.33
14102,1.44,1.44
14106,1.53,1.53
14110,1.61,1.61
14114,1.67,1.67
14119,1.71,1.71
14124,1.74,1.74
14128,1.75,1.75
14133,1.76,1.76
14137,1.77,1.77
14141,1.77,1.77
14146,1.78,1.78
14150,1.77,1.77
14154,1.78,1.78
14159,1.82,1.82
14163,1.86,1.86
14168,1.90,1.90
14173,1.94,1.94
14177,1.96,1.96
14181,1.96,1.96
14186,1.93,1.93
14190,1.90,1.90
14194,1.83,1.83
14199,1.77,1.77
14203,1.69,1.69
14208,1.61,1.61
14212,1.53,1.53
14217,1.42,1.42
14221,1.32,1.32
14225,1.17,1.17
14230,1.03,1.03
14234,0.90,0.90
14238,0.71,0.71
14243,0.54,0.54
14247,0.33,0.33
14252,0.16,0.16
14257,-0.06,-0.06
14261,-0.29,-0.29
14266,-0.48,-0.48
14271,-0.70,-0.70
14276,-0.92,-0.92
14281,-1.10,-1.10
14286,-1.25,-1.25
14290,-1.38,-1.38
14296,-1.51,-1.51
14301,-1.62,-1.62
14306,-1.74,-1.74
14311,-1.85,-1.85
14316,-2.00,-2.00
14320,-2.00,-2.00
14325,-2.00,-2.00
14330,-2.00,-2.00
14336,-2.00,-2.00
14341,-2.00,-2.00
14345,-2.00,-2.00
14350,-2.00,-2.00
14355,-2.00,-2.00
14360,-2.00,-2.00
14365,-2.00,-2.00
14370,-2.00,-2.00
14374,-2.00,-2.00
14380,-2.00,-2.00
14385,-2.00,-2.00
14390,-1.99,-1.99
14395,-1.96,-1.96
14400,-1.96,-1.96
14404,-1.96,-1.96
14409,-1.97,-1.97
14414,-1.99,-1.99
14419,-1.99,-1.99
14425,-1.97,-1.97
14429,-1.94,-1.94
14434,-1.88,-1.88
14439,-1.81,-1.81
14444,-1.72,-1.72
14449,-1.62,-1.62
14454,-1.53,-1.53
14458,-1.43,-1.43
14464,-1.31,-1.31
14469,-1.20,-1.20
14474,-1.07,-1.07
14479,-0.93,-0.93
14484,-0.78,-0.78
14488,-0.61,-0.61
14493,-0.43,-0.43
14498,-0.23,-0.23
14503,-0.03,-0.03
14509,0.14,0.14
14513,0.36,0.36
14517,0.53,0.53
14522,0.77,0.77
14526,0.92,0.92
14530,1.18,1.18
14535,1.36,1.36
14539,1.53,1.53
14543,1.72,1.72
14547,1.85,1.85
14553,1.99,1.99
14557,2.00,2.00
14561,2.00,2.00
14566,2.00,2.00
14570,2.00,2.00
14574,2.00,2.00
14579,2.00,2.00
14583,1.92,1.92
14587,1.87,1.87
14593,1.82,1.82
14597,1.78,1.78
14601,1.77,1.77
14606,1.76,1.76
14610,1.76,1.76
14614,1.75,1.75
14619,1.73,1.73
14623,1.71,1.71
14627,1.68,1.68
14632,1.65,1.65
14637,1.60,1.60
14641,1.55,1.55
14645,1.50,1.50
14650,1.42,1.42
14654,1.35,1.35
14658,1.26,1.26
14663,1.17,1.17
14667,1.05,1.05
14671,0.94,0.94
14676,0.83,0.83
14681,0.69,0.69
14685,0.57,0.57
14690,0.41,0.41
14694,0.28,0.28
14698,0.12,0.12
14703,-0.00,-0.00
14707,-0.16,-0.16
14712,-0.31,-0.31
14717,-0.46,-0.46
14723,-0.61,-0.61
14728,-0.76,-0.76
14733,-0.93,-0.93
14737,-1.15,-1.15
14742,-1.35,-1.35
14747,-1.61,-1.61
14752,-1.87,-1.87
14757,-2.00,-2.00
14761,-2.00,-2.00
14767,-2.00,-2.00
14772,-2.00,-2.00
14777,-2.00,-2.00
14782,-2.00,-2.00
14787,-2.00,-2.00
14791,-2.00,-2.00
14796,-2.00,-2.00
14801,-2.00,-2.00
14807,-2.00,-2.00
14812,-2.00,-2.00
14817,-2.00,-2.00
14821,-2.00,-2.00
14826,-2.00,-2.00
14831,-2.00,-2.00
14836,-1.92,-1.92
14841,-1.87,-1.87
14845,-1.86,-1.86
14851,-1.87,-1.87
14856,-1.89,-1.89
14861,-1.90,-1.90
14866,-1.90,-1.90
14871,-1.89,-1.89
14875,-1.85,-1.85
14880,-1.79,-1.79
14885,-1.71,-1.71
14891,-1.61,-1.61
14896,-1.49,-1.49
14901,-1.36,-1.36
14905,-1.24,-1.24
14910,-1.07,-1.07
14915,-0.91,-0.91
14920,-0.75,-0.75
14925,-0.59,-0.59
14929,-0.42,-0.42
14935,-0.24,-0.24
14940,-0.03,-0.03
14945,0.20,0.20
14949,0.38,0.38
14954,0.58,0.58
14958,0.75,0.75
14962,0.99,0.99
14967,1.18,1.18
14971,1.35,1.35
14976,1.55,1.55
14980,1.69,1.69
14985,1.82,1.82
14989,1.92,1.92
14993,2.00,2.00
14998,2.00,2.00
15002,2.00,2.00
15006,2.00,2.00
15011,2.00,2.00
15015,2.00,2.00
15020,2.00,2.00
15025,2.00,2.00
15029,2.00,2.00
15033,1.95,1.95
15038,1.88,1.88
15042,1.82,1.82
15046,1.74,1.74
15051,1.68,1.68
15055,1.61,1.61
15059,1.53,1.53
15065,1.48,1.48
15069,1.43,1.43
15073,1.40,1.40
15077,1.39,1.39
15082,1.39,1.39
15086,1.38,1.38
15090,1.37,1.37
15095,1.35,1.35
15099,1.31,1.31
15104,1.26,1.26
15109,1.18,1.18
15113,1.05,1.05
15117,0.90,0.90
15122,0.66,0.66
15126,0.44,0.44
15130,0.13,0.13
15135,-0.15,-0.15
15139,-0.51,-0.51
15144,-0.87,-0.87
15150,-1.20,-1.20
15155,-1.50,-1.50
15160,-1.73,-1.73
15165,-1.90,-1.90
15169,-2.00,-2.00
15174,-2.00,-2.00
15179,-2.00,-2.00
15184,-2.00,-2.00
15190,-2.00,-2.00
15194,-2.00,-2.00
15199,-2.00,-2.00
15204,-2.00,-2.00
15209,-2.00,-2.00
15214,-2.00,-2.00
15219,-2.00,-2.00
15223,-2.00,-2.00
15228,-2.00,-2.00
15234,-2.00,-2.00
15239,-2.00,-2.00
15244,-2.00,-2.00
15249,-2.00,-2.00
15253,-2.00,-2.00
15258,-2.00,-2.00
15263,-1.99,-1.99
15268,-1.89,-1.89
15273,-1.83,-1.83
15278,-1.83,-1.83
15283,-1.86,-1.86
15288,-1.89,-1.89
15293,-1.90,-1.90
15298,-1.91,-1.91
15303,-1.91,-1.91
15307,-1.89,-1.89
15312,-1.85,-1.85
15318,-1.78,-1.78
15323,-1.69,-1.69
15328,-1.57,-1.57
15333,-1.42,-1.42
15337,-1.25,-1.25
15342,-1.11,-1.11
15347,-0.93,-0.93
15352,-0.74,-0.74
15357,-0.54,-0.54
15362,-0.33,-0.33
15367,-0.10,-0.10
15372,0.13,0.13
15376,0.36,0.36
15381,0.60,0.60
15385,0.78,0.78
15389,1.04,1.04
15394,1.22,1.22
15398,1.42,1.42
15403,1.55,1.55
15408,1.67,1.67
15412,1.80,1.80
15416,1.90,1.90
15421,2.00,2.00
15425,2.00,2.00
15429,2.00,2.00
15434,2.00,2.00
15438,2.00,2.00
15442,2.00,2.00
15448,2.00,2.00
15452,2.00,2.00
15456,2.00,2.00
15460,1.92,1.92
15465,1.82,1.82
15469,1.74,1.74
15473,1.66,1.66
15478,1.63,1.63
15482,1.61,1.61
15486,1.61,1.61
15492,1.61,1.61
15496,1.60,1.60
15500,1.58,1.58
15505,1.54,1.54
15509,1.51,1.51
15513,1.45,1.45
15518,1.40,1.40
15522,1.35,1.35
15526,1.27,1.27
15532,1.19,1.19
15536,1.08,1.08
15540,0.99,0.99
15544,0.88,0.88
15549,0.69,0.69
15553,0.53,0.53
15557,0.31,0.31
15562,0.13,0.13
15566,-0.08,-0.08
15571,-0.25,-0.25
15577,-0.46,-0.46
15582,-0.66,-0.66
15586,-0.84,-0.84
15591,-1.02,-1.02
15596,-1.18,-1.18
15601,-1.33,-1.33
15606,-1.48,-1.48
15610,-1.62,-1.62
15616,-1.77,-1.77
15621,-1.95,-1.95
15626,-2.00,-2.00
15631,-2.00,-2.00
15636,-2.00,-2.00
15640,-2.00,-2.00
15645,-2.00,-2.00
15650,-2.00,-2.00
15655,-2.00,-2.00
15661,-2.00,-2.00
15666,-2.00,-2.00
15670,-2.00,-2.00
15675,-2.00,-2.00
15680,-2.00,-2.00
15685,-2.00,-2.00
15690,-2.00,-2.00
15694,-2.00,-2.00
15699,-1.94,-1.94
15705,-1.84,-1.84
15710,-1.76,-1.76
15715,-1.72,-1.72
15720,-1.74,-1.74
15724,-1.78,-1.78
15729,-1.82,-1.82
15734,-1.83,-1.83
