,1.26,1.26
10308,-2.00,-2.00
10313,-2.00,-2.00
10317,-2.00,-2.00
10322,-2.00,-2.00
10328,-2.00,-2.00
10333,-2.00,-2.00
10338,-2.00,-2.00
10343,-2.00,-2.00
10347,-2.00,-2.00
10352,-2.00,-2.00
10357,-1.89,-1.89
10362,-1.79,-1.79
10368,-1.74,-1.74
10372,-1.74,-1.74
10377,-1.79,-1.79
10382,-1.86,-1.86
10387,-1.92,-1.92
10392,-1.96,-1.96
10397,-1.98,-1.98
10401,-1.94,-1.94
10406,-1.90,-1.90
10412,-1.92,-1.92
10417,-1.94,-1.94
10422,-1.97,-1.97
10427,-2.00,-2.00
10431,-2.00,-2.00
10436,-1.97,-1.97
10441,-1.82,-1.82
10446,-1.61,-1.61
10451,-1.40,-1.40
10456,-1.18,-1.18
10461,-0.97,-0.97
10466,-0.79,-0.79
10471,-0.62,-0.62
10476,-0.39,-0.39
10481,-0.13,-0.13
10485,0.16,0.16
10490,0.47,0.47
10494,0.72,0.72
10499,1.05,1.05
10504,1.28,1.28
10508,1.48,1.48
10512,1.69,1.69
10517,1.78,1.78
10521,2.00,2.00
10525,2.00,2.00
10530,2.00,2.00
10534,2.00,2.00
10539,2.00,2.00
10544,2.00,2.00
10548,2.00,2.00
10552,2.00,2.00
10556,2.00,2.00
10561,2.00,2.00
10565,2.00,2.00
10569,2.00,2.00
10574,2.00,2.00
10578,1.85,1.85
10583,1.63,1.63
10588,1.48,1.48
10592,1.36,1.36
10596,1.26,1.26
10601,1.24,1.24
10605,1.24,1.24
10609,1.26,1.26
10614,1.30,1.30
10618,1.37,1.37
10622,1.42,1.42
10628,1.43,1.43
10632,1.44,1.44
10636,1.40,1.40
10641,1.38,1.38
10645,1.36,1.36
10649,1.34,1.34
10653,1.29,1.29
10658,1.19,1.19
10662,1.09,1.09
10667,0.89,0.89
10672,0.69,0.69
10676,0.49,0.49
10680,0.23,0.23
10685,0.03,0.03
10689,-0.19,-0.19
10694,-0.40,-0.40
10699,-0.55,-0.55
10703,-0.77,-0.77
10708,-0.97,-0.97
10714,-1.22,-1.22
10719,-1.45,-1.45
10724,-1.64,-1.64
10729,-1.83,-1.83
10733,-2.00,-2.00
10738,-2.00,-2.00
10743,-2.00,-2.00
10748,-2.00,-2.00
10754,-2.00,-2.00
10759,-2.00,-2.00
10763,-2.00,-2.00
10768,-2.00,-2.00
10773,-2.00,-2.00
10778,-2.00,-2.00
10783,-2.00,-2.00
10787,-2.00,-2.00
10792,-2.00,-2.00
10798,-2.00,-2.00
10803,-1.92,-1.92
10808,-1.80,-1.80
10813,-1.73,-1.73
10817,-1.69,-1.69
10822,-1.70,-1.70
10827,-1.76,-1.76
10832,-1.87,-1.87
10838,-1.97,-1.97
10843,-2.00,-2.00
10847,-2.00,-2.00
10852,-2.00,-2.00
10857,-2.00,-2.00
10862,-2.00,-2.00
10867,-1.94,-1.94
10871,-1.86,-1.86
10876,-1.76,-1.76
10882,-1.67,-1.67
10887,-1.57,-1.57
10892,-1.46,-1.46
10897,-1.34,-1.34
10901,-1.19,-1.19
10906,-1.01,-1.01
10911,-0.81,-0.81
10916,-0.61,-0.61
10921,-0.42,-0.42
10927,-0.25,-0.25
10931,-0.10,-0.10
10936,0.06,0.06
10941,0.21,0.21
10945,0.38,0.38
10949,0.62,0.62
10953,0.81,0.81
10958,1.04,1.04
10962,1.22,1.22
10967,1.44,1.44
10972,1.60,1.60
10976,1.76,1.76
10980,1.94,1.94
10985,2.00,2.00
10989,2.00,2.00
10993,2.00,2.00
10998,2.00,2.00
11002,2.00,2.00
11006,2.00,2.00
11012,2.00,2.00
11016,2.00,2.00
11020,2.00,2.00
11025,2.00,2.00
11029,2.00,2.00
11033,1.98,1.98
11037,1.80,1.80
11042,1.59,1.59
11046,1.45,1.45
11051,1.32,1.32
11056,1.20,1.20
11060,1.16,1.16
11064,1.15,1.15
11069,1.16,1.16
11073,1.20,1.20
11077,1.26,1.26
11082,1.32,1.32
11086,1.38,1.38
11090,1.43,1.43
11096,1.44,1.44
11100,1.43,1.43
11104,1.41,1.41
11109,1.37,1.37
11113,1.28,1.28
11117,1.09,1.09
11121,0.87,0.87
11126,0.54,0.54
11130,0.27,0.27
11134,0.02,0.02
11140,-0.25,-0.25
11145,-0.45,-0.45
11149,-0.58,-0.58
11154,-0.78,-0.78
11159,-1.00,-1.00
11164,-1.20,-1.20
11169,-1.28,-1.28
11174,-1.44,-1.44
11179,-1.58,-1.58
11184,-1.76,-1.76
11189,-1.97,-1.97
11194,-2.00,-2.00
11199,-2.00,-2.00
11203,-2.00,-2.00
11208,-2.00,-2.00
11213,-2.00,-2.00
11218,-2.00,-2.00
11224,-2.00,-2.00
11229,-2.00,-2.00
11233,-2.00,-2.00
11238,-2.00,-2.00
11243,-2.00,-2.00
11248,-2.00,-2.00
11253,-2.00,-2.00
11258,-2.00,-2.00
11262,-2.00,-2.00
11268,-1.82,-1.82
11273,-1.69,-1.69
11278,-1.66,-1.66
11283,-1.69,-1.69
11287,-1.76,-1.76
11292,-1.86,-1.86
11297,-1.96,-1.96
11302,-2.00,-2.00
11308,-2.00,-2.00
11313,-2.00,-2.00
11317,-2.00,-2.00
11322,-2.00,-2.00
11327,-2.00,-2.00
11332,-1.95,-1.95
11337,-1.85,-1.85
11342,-1.73,-1.73
11346,-1.58,-1.58
11352,-1.41,-1.41
11357,-1.24,-1.24
11362,-1.08,-1.08
11367,-0.90,-0.90
11372,-0.69,-0.69
11376,-0.48,-0.48
11381,-0.25,-0.25
11386,-0.03,-0.03
11392,0.19,0.19
11396,0.36,0.36
11400,0.57,0.57
11405,0.75,0.75
11409,0.93,0.93
11413,1.16,1.16
11418,1.36,1.36
11422,1.49,1.49
11426,1.75,1.75
11431,1.99,1.99
11436,2.00,2.00
11440,2.00,2.00
11445,2.00,2.00
11449,2.00,2.00
11453,2.00,2.00
11458,2.00,2.00
11462,2.00,2.00
11466,2.00,2.00
11470,2.00,2.00
11475,2.00,2.00
11480,2.00,2.00
11484,2.00,2.00
11489,2.00,2.00
11493,1.81,1.81
11497,1.57,1.57
11502,1.43,1.43
11506,1.33,1.33
11510,1.32,1.32
11515,1.37,1.37
11520,1.43,1.43
11524,1.50,1.50
11529,1.52,1.52
11533,1.52,1.52
11537,1.51,1.51
11542,1.44,1.44
11546,1.37,1.37
11550,1.23,1.23
11554,1.12,1.12
11559,0.98,0.98
11564,0.86,0.86
11568,0.72,0.72
11573,0.59,0.59
11577,0.46,0.46
11581,0.31,0.31
11586,0.21,0.21
11590,0.13,0.13
11594,0.11,0.11
11599,0.12,0.12
11603,0.19,0.19
11608,0.23,0.23
11613,0.19,0.19
11617,0.09,0.09
11621,-0.10,-0.10
11626,-0.32,-0.32
11631,-0.52,-0.52
11636,-0.74,-0.74
11641,-0.92,-0.92
11645,-1.05,-1.05
11651,-1.24,-1.24
11656,-1.18,-1.18
11661,-1.36,-1.36
11666,-1.49,-1.49
11670,-1.70,-1.70
11675,-1.93,-1.93
11680,-2.00,-2.00
11685,-2.00,-2.00
11691,-2.00,-2.00
11696,-2.00,-2.00
11700,-2.00,-2.00
11705,-2.00,-2.00
11710,-2.00,-2.00
11715,-2.00,-2.00
11720,-2.00,-2.00
11725,-2.00,-2.00
11729,-2.00,-2.00
11735,-2.00,-2.00
11740,-2.00,-2.00
11745,-2.00,-2.00
11750,-2.00,-2.00
11754,-2.00,-2.00
11759,-2.00,-2.00
11764,-2.00,-2.00
11769,-2.00,-2.00
11774,-2.00,-2.00
11780,-2.00,-2.00
11784,-2.00,-2.00
11789,-2.00,-2.00
11794,-2.00,-2.00
11799,-2.00,-2.00
11804,-2.00,-2.00
11809,-2.00,-2.00
11813,-1.85,-1.85
11819,-1.69,-1.69
11824,-1.53,-1.53
11829,-1.37,-1.37
11834,-1.20,-1.20
11839,-1.03,-1.03
11843,-0.85,-0.85
11848,-0.66,-0.66
11853,-0.41,-0.41
11858,-0.18,-0.18
11864,0.07,0.07
11868,0.28,0.28
11872,0.46,0.46
11877,0.68,0.68
11881,0.84,0.84
11885,1.03,1.03
11890,1.20,1.20
11894,1.36,1.36
11898,1.49,1.49
11902,1.60,1.60
11908,1.73,1.73
11912,1.80,1.80
11916,1.94,1.94
11921,2.00,2.00
11925,2.00,2.00
11929,2.00,2.00
11934,2.00,2.00
11938,2.00,2.00
11942,2.00,2.00
11948,2.00,2.00
11952,2.00,2.00
11956,2.00,2.00
11961,1.93,1.93
11965,1.82,1.82
11969,1.73,1.73
11974,1.71,1.71
11978,1.73,1.73
11982,1.76,1.76
11986,1.77,1.77
11992,1.77,1.77
11996,1.75,1.75
12000,1.72,1.72
12005,1.72,1.72
12009,1.73,1.73
12013,1.75,1.75
12018,1.75,1.75
12022,1.72,1.72
12026,1.67,1.67
12032,1.58,1.58
12036,1.48,1.48
12040,1.38,1.38
12045,1.26,1.26
12049,1.18,1.18
12053,1.05,1.05
12058,0.95,0.95
12062,0.82,0.82
12066,0.58,0.58
12071,0.50,0.50
12076,0.27,0.27
12080,0.12,0.12
12084,0.01,0.01
12089,-0.06,-0.06
12094,-0.18,-0.18
12098,-0.33,-0.33
12103,-0.50,-0.50
12108,-0.71,-0.71
12113,-0.92,-0.92
12119,-1.12,-1.12
12124,-1.33,-1.33
12128,-1.51,-1.51
12133,-1.59,-1.59
12138,-1.80,-1.80
12143,-1.84,-1.84
12148,-1.96,-1.96
12152,-2.00,-2.00
12157,-2.00,-2.00
12163,-2.00,-2.00
12168,-2.00,-2.00
12173,-2.00,-2.00
12178,-2.00,-2.00
12182,-2.00,-2.00
12187,-2.00,-2.00
12192,-2.00,-2.00
12197,-2.00,-2.00
12203,-2.00,-2.00
12208,-2.00,-2.00
12212,-2.00,-2.00
12217,-1.81,-1.81
12222,-1.70,-1.70
12227,-1.57,-1.57
12232,-1.55,-1.55
12237,-1.60,-1.60
12241,-1.72,-1.72
12247,-1.87,-1.87
12252,-2.00,-2.00
12257,-2.00,-2.00
12262,-2.00,-2.00
12266,-2.00,-2.00
12271,-2.00,-2.00
12276,-2.00,-2.00
12281,-2.00,-2.00
12286,-2.00,-2.00
12292,-1.91,-1.91
12296,-1.73,-1.73
12301,-1.45,-1.45
12306,-1.11,-1.11
12311,-0.70,-0.70
12316,-0.22,-0.22
12321,0.30,0.30
12325,0.82,0.82
12329,1.21,1.21
12334,1.56,1.56
12339,1.94,1.94
12343,2.00,2.00
12347,2.00,2.00
12352,2.00,2.00
12356,2.00,2.00
12360,2.00,2.00
12365,2.00,2.00
12369,2.00,2.00
12374,2.00,2.00
12379,2.00,2.00
12383,2.00,2.00
12387,1.94,1.94
12392,1.93,1.93
12396,1.81,1.81
12400,1.74,1.74
12405,1.65,1.65
12409,1.51,1.51
12413,1.41,1.41
12418,1.32,1.32
12423,1.23,1.23
12427,1.18,1.18
12431,1.13,1.13
12436,1.14,1.14
12440,1.20,1.20
12444,1.33,1.33
12449,1.45,1.45
12453,1.62,1.62
12457,1.75,1.75
12463,1.90,1.90
12467,2.00,2.00
12471,2.00,2.00
12476,2.00,2.00
12480,2.00,2.00
12484,2.00,2.00
12489,1.92,1.92
12493,1.80,1.80
12497,1.64,1.64
12502,1.48,1.48
12507,1.22,1.22
12511,1.01,1.01
12515,0.77,0.77
12520,0.54,0.54
12524,0.38,0.38
12528,0.09,0.09
12533,-0.10,-0.10
12538,-0.26,-0.26
12542,-0.42,-0.42
12548,-0.61,-0.61
12553,-0.78,-0.78
12558,-0.97,-0.97
12563,-1.18,-1.18
12567,-1.38,-1.38
12572,-1.54,-1.54
12577,-1.69,-1.69
12582,-1.80,-1.80
12588,-1.95,-1.95
12593,-2.00,-2.00
12597,-2.00,-2.00
12602,-2.00,-2.00
12607,-2.00,-2.00
12612,-2.00,-2.00
12617,-2.00,-2.00
12622,-2.00,-2.00
12626,-2.00,-2.00
12632,-2.00,-2.00
12637,-2.00,-2.00
12642,-2.00,-2.00
12647,-2.00,-2.00
12651,-2.00,-2.00
12656,-2.00,-2.00
12661,-2.00,-2.00
12666,-2.00,-2.00
12672,-2.00,-2.00
12677,-2.00,-2.00
12681,-2.00,-2.00
12686,-2.00,-2.00
12691,-2.00,-2.00
12696,-2.00,-2.00
12701,-2.00,-2.00
12706,-2.00,-2.00
12710,-2.00,-2.00
12716,-2.00,-2.00
12721,-2.00,-2.00
12726,-1.97,-1.97
12731,-1.83,-1.83
12735,-1.67,-1.67
12740,-1.49,-1.49
12745,-1.32,-1.32
12750,-1.12,-1.12
12755,-0.91,-0.91
12761,-0.74,-0.74
12765,-0.52,-0.52
12770,-0.35,-0.35
12775,-0.22,-0.22
12780,-0.10,-0.10
12785,0.02,0.02
12789,0.18,0.18
12793,0.32,0.32
12798,0.44,0.44
12803,0.63,0.63
12807,0.70,0.70
12812,0.98,0.98
12816,1.12,1.12
12820,1.25,1.25
12825,1.49,1.49
12829,1.63,1.63
12833,1.76,1.76
12838,1.86,1.86
12843,1.94,1.94
12847,2.00,2.00
12851,2.00,2.00
12856,2.00,2.00
12860,2.00,2.00
12864,2.00,2.00
12869,2.00,2.00
12873,2.00,2.00
12877,2.00,2.00
12882,2.00,2.00
12887,1.77,1.77
12891,1.51,1.51
12896,1.25,1.25
12900,1.13,1.13
12904,1.08,1.08
12909,1.11,1.11
12913,1.18,1.18
12917,1.33,1.33
12922,1.47,1.47
12926,1.66,1.66
12931,1.80,1.80
12935,1.91,1.91
12940,1.99,1.99
12944,2.00,2.00
12948,1.97,1.97
12953,1.90,1.90
12957,1.74,1.74
12961,1.60,1.60
12966,1.48,1.48
12971,1.32,1.32
12975,1.19,1.19
12980,0.98,0.98
12984,0.83,0.83
12988,0.65,0.65
12993,0.40,0.40
12997,0.20,0.20
13001,-0.01,-0.01
13006,-0.24,-0.24
13011,-0.23,-0.23
13017,-0.25,-0.25
13022,-0.22,-0.22
13026,-0.17,-0.17
13031,-0.20,-0.20
13036,-0.27,-0.27
13041,-0.40,-0.40
13046,-0.57,-0.57
13050,-0.76,-0.76
13056,-0.96,-0.96
13061,-1.19,-1.19
13066,-1.44,-1.44
13071,-1.68,-1.68
13076,-1.88,-1.88
13080,-2.00,-2.00
13085,-2.00,-2.00
13090,-2.00,-2.00
13095,-2.00,-2.00
13101,-2.00,-2.00
13106,-2.00,-2.00
13110,-2.00,-2.00
13115,-2.00,-2.00
13120,-2.00,-2.00
13125,-2.00,-2.00
13130,-2.00,-2.00
13134,-2.00,-2.00
13139,-2.00,-2.00
13145,-2.00,-2.00
13150,-2.00,-2.00
13155,-2.00,-2.00
13160,-2.00,-2.00
13164,-2.00,-2.00
13169,-2.00,-2.00
13174,-2.00,-2.00
13179,-2.00,-2.00
13185,-2.00,-2.00
13190,-2.00,-2.00
13194,-2.00,-2.00
13199,-2.00,-2.00
13204,-2.00,-2.00
13209,-2.00,-2.00
13214,-2.00,-2.00
13218,-2.00,-2.00
13223,-1.96,-1.96
13229,-1.80,-1.80
13234,-1.62,-1.62
13239,-1.40,-1.40
13244,-1.14,-1.14
13248,-0.87,-0.87
13253,-0.58,-0.58
13258,-0.28,-0.28
13263,0.01,0.01
13267,0.23,0.23
13273,0.43,0.43
13277,0.69,0.69
13281,0.89,0.89
13286,1.12,1.12
13290,1.30,1.30
13294,1.44,1.44
13298,1.58,1.58
13303,1.82,1.82
13307,2.00,2.00
13312,2.00,2.00
13317,2.00,2.00
13321,2.00,2.00
13325,2.00,2.00
13330,2.00,2.00
13334,2.00,2.00
13338,2.00,2.00
13343,2.00,2.00
13347,2.00,2.00
13351,2.00,2.00
13357,2.00,2.00
13361,2.00,2.00
13365,2.00,2.00
13370,1.89,1.89
13374,1.75,1.75
13378,1.63,1.63
13382,1.48,1.48
13387,1.36,1.36
13391,1.20,1.20
13395,1.08,1.08
13401,0.99,0.99
13405,0.95,0.95
13409,0.92,0.92
13414,0.86,0.86
13418,0.81,0.81
13422,0.72,0.72
13427,0.66,0.66
13431,0.59,0.59
13435,0.48,0.48
13441,0.37,0.37
13445,0.14,0.14
13449,0.05,0.05
13454,-0.14,-0.14
13458,-0.28,-0.28
13463,-0.37,-0.37
13468,-0.44,-0.44
13473,-0.43,-0.43
13478,-0.45,-0.45
13483,-0.50,-0.50
13488,-0.59,-0.59
13493,-0.70,-0.70
13498,-0.82,-0.82
13503,-0.93,-0.93
13508,-1.01,-1.01
13512,-1.09,-1.09
13517,-1.15,-1.15
13522,-1.30,-1.30
13528,-1.47,-1.47
13533,-1.61,-1.61
13538,-1.71,-1.71
13542,-1.79,-1.79
13547,-1.89,-1.89
13552,-2.00,-2.00
13557,-2.00,-2.00
13562,-2.00,-2.00
13566,-2.00,-2.00
13572,-2.00,-2.00
13577,-2.00,-2.00
13582,-2.00,-2.00
13587,-2.00,-2.00
13592,-2.00,-2.00
13596,-2.00,-2.00
13601,-2.00,-2.00
13606,-2.00,-2.00
13612,-2.00,-2.00
13617,-2.00,-2.00
13622,-2.00,-2.00
13626,-2.00,-2.00
13631,-2.00,-2.00
13636,-2.00,-2.00
13641,-2.00,-2.00
13646,-2.00,-2.00
13650,-2.00,-2.00
13656,-2.00,-2.00
13661,-2.00,-2.00
13666,-2.00,-2.00
13671,-2.00,-2.00
13676,-2.00,-2.00
13680,-1.95,-1.95
13685,-1.81,-1.81
13690,-1.62,-1.62
13696,-1.39,-1.39
13701,-1.15,-1.15
13706,-0.94,-0.94
13710,-0.67,-0.67
13715,-0.41,-0.41
13720,-0.16,-0.16
13725,0.07,0.07
13729,0.26,0.26
13733,0.39,0.39
13739,0.50,0.50
13743,0.63,0.63
13747,0.71,0.71
13752,0.84,0.84
13756,0.94,0.94
13760,1.00,1.00
13765,1.06,1.06
13769,1.12,1.12
13773,1.21,1.21
13778,1.29,1.29
13783,1.43,1.43
13787,1.58,1.58
13792,1.74,1.74
13796,1.94,1.94
13800,2.00,2.00
13805,2.00,2.00
13809,2.00,2.00
13813,2.00,2.00
13817,2.00,2.00
13822,2.00,2.00
13827,2.00,2.00
13831,2.00,2.00
13836,2.00,2.00
13840,2.00,2.00
13844,2.00,2.00
13849,2.00,2.00
13853,1.95,1.95
13857,1.81,1.81
13862,1.66,1.66
13867,1.44,1.44
13871,1.27,1.27
13876,1.09,1.09
13880,0.90,0.90
13884,0.78,0.78
13889,0.66,0.66
13893,0.59,0.59
13897,0.53,0.53
13902,0.50,0.50
13906,0.43,0.43
13911,0.36,0.36
13915,0.30,0.30
13920,0.21,0.21
13924,0.13,0.13
13928,0.07,0.07
13933,-0.01,-0.01
13938,-0.04,-0.04
13942,-0.07,-0.07
13947,-0.14,-0.14
13953,-0.22,-0.22
13958,-0.33,-0.33
13963,-0.47,-0.47
13968,-0.59,-0.59
13972,-0.75,-0.75
13977,-0.89,-0.89
13982,-1.02,-1.02
13987,-1.15,-1.15
13992,-1.26,-1.26
13997,-1.36,-1.36
14002,-1.43,-1.43
14007,-1.53,-1.53
14012,-1.62,-1.62
14017,-1.69,-1.69
14022,-1.76,-1.76
14026,-1.80,-1.80
14031,-1.82,-1.82
14036,-1.86,-1.86
14042,-1.89,-1.89
14047,-1.93,-1.93
14052,-1.99,-1.99
14056,-2.00,-2.00
14061,-2.00,-2.00
14066,-2.00,-2.00
14071,-2.00,-2.00
14076,-2.00,-2.00
14081,-2.00,-2.00
14086,-2.00,-2.00
14091,-2.00,-2.00
14096,-2.00,-2.00
14101,-2.00,-2.00
14106,-2.00,-2.00
14110,-2.00,-2.00
14115,-2.00,-2.00
14120,-2.00,-2.00
14126,-2.00,-2.00
14131,-2.00,-2.00
14136,-2.00,-2.00
14140,-2.00,-2.00
14145,-2.00,-2.00
14150,-2.00,-2.00
14155,-2.00,-2.00
14160,-2.00,-2.00
14164,-2.00,-2.00
14170,-2.00,-2.00
14175,-1.90,-1.90
14180,-1.73,-1.73
14185,-1.52,-1.52
14190,-1.26,-1.26
14194,-0.99,-0.99
14199,-0.67,-0.67
14204,-0.35,-0.35
14210,-0.03,-0.03
14215,0.21,0.21
14219,0.46,0.46
14223,0.63,0.63
14228,0.84,0.84
14232,0.98,0.98
14236,1.07,1.07
14241,1.15,1.15
14245,1.32,1.32
14249,1.34,1.34
14255,1.40,1.40
14259,1.48,1.48
14263,1.52,1.52
14268,1.60,1.60
14272,1.74,1.74
14276,1.84,1.84
14280,1.96,1.96
14285,2.00,2.00
14289,2.00,2.00
14294,2.00,2.00
14299,2.00,2.00
14303,2.00,2.00
14307,2.00,2.00
14312,2.00,2.00
14316,2.00,2.00
14320,1.95,1.95
14325,1.88,1.88
14329,1.81,1.81
14333,1.75,1.75
14339,1.73,1.73
14343,1.71,1.71
14347,1.70,1.70
14352,1.69,1.69
14356,1.67,1.67
14360,1.64,1.64
14364,1.59,1.59
14369,1.57,1.57
14373,1.58,1.58
14377,1.58,1.58
14383,1.54,1.54
14387,1.44,1.44
14391,1.34,1.34
14396,1.19,1.19
14400,1.07,1.07
14404,0.94,0.94
14409,0.79,0.79
14413,0.64,0.64
14417,0.42,0.42
14423,0.27,0.27
14427,0.07,0.07
14431,-0.01,-0.01
14436,-0.05,-0.05
14441,-0.09,-0.09
14446,-0.16,-0.16
14451,-0.27,-0.27
14455,-0.40,-0.40
14460,-0.56,-0.56
14466,-0.74,-0.74
14471,-0.93,-0.93
14476,-1.07,-1.07
14480,-1.24,-1.24
14485,-1.43,-1.43
14490,-1.61,-1.61
14495,-1.87,-1.87
14500,-2.00,-2.00
14505,-2.00,-2.00
14510,-2.00,-2.00
14515,-2.00,-2.00
14520,-2.00,-2.00
14525,-2.00,-2.00
14530,-2.00,-2.00
14535,-2.00,-2.00
14539,-2.00,-2.00
14544,-2.00,-2.00
14550,-2.00,-2.00
14555,-2.00,-2.00
14560,-2.00,-2.00
14564,-2.00,-2.00
14569,-2.00,-2.00
14574,-1.99,-1.99
14579,-2.00,-2.00
14584,-2.00,-2.00
14589,-2.00,-2.00
14594,-2.00,-2.00
14599,-2.00,-2.00
14604,-2.00,-2.00
14609,-2.00,-2.00
14614,-2.00,-2.00
14619,-2.00,-2.00
14623,-2.00,-2.00
14628,-2.00,-2.00
14633,-1.91,-1.91
14639,-1.80,-1.80
14644,-1.67,-1.67
14648,-1.51,-1.51
14653,-1.37,-1.37
14658,-1.16,-1.16
14663,-0.90,-0.90
14668,-0.64,-0.64
14673,-0.39,-0.39
14678,-0.13,-0.13
14683,0.12,0.12
14688,0.29,0.29
14692,0.47,0.47
14696,0.60,0.60
14701,0.76,0.76
14705,0.87,0.87
14709,0.99,0.99
14713,1.10,1.10
14718,1.23,1.23
14723,1.36,1.36
14727,1.43,1.43
14732,1.53,1.53
14736,1.62,1.62
14740,1.71,1.71
14745,1.86,1.86
14749,1.97,1.97
14753,2.00,2.00
14758,2.00,2.00
14763,2.00,2.00
14767,2.00,2.00
14772,2.00,2.00
14776,2.00,2.00
14780,2.00,2.00
14785,2.00,2.00
14789,2.00,2.00
14793,2.00,2.00
14797,2.00,2.00
14802,1.85,1.85
14807,1.68,1.68
14811,1.54,1.54
14816,1.41,1.41
14820,1.27,1.27
14824,1.18,1.18
14829,1.08,1.08
14833,0.98,0.98
14837,0.84,0.84
14842,0.72,0.72
14846,0.59,0.59
14851,0.43,0.43
14856,0.30,0.30
14860,0.19,0.19
14864,0.05,0.05
14869,-0.02,-0.02
14873,-0.10,-0.10
14878,-0.17,-0.17
14883,-0.22,-0.22
14888,-0.23,-0.23
14894,-0.25,-0.25
14898,-0.28,-0.28
14903,-0.31,-0.31
14908,-0.35,-0.35
14913,-0.40,-0.40
14918,-0.47,-0.47
14923,-0.56,-0.56
14927,-0.68,-0.68
14932,-0.82,-0.82
14938,-0.97,-0.97
14943,-1.14,-1.14
14948,-1.32,-1.32
14953,-1.56,-1.56
14957,-1.77,-1.77
14962,-2.00,-2.00
14967,-2.00,-2.00
14972,-2.00,-2.00
14978,-2.00,-2.00
14982,-2.00,-2.00
14987,-2.00,-2.00
14992,-2.00,-2.00
14997,-2.00,-2.00
15002,-2.00,-2.00
15007,-2.00,-2.00
15011,-1.99,-1.99
15016,-1.74,-1.74
15022,-1.58,-1.58
15027,-1.53,-1.53
15032,-1.57,-1.57
15037,-1.67,-1.67
15041,-1.85,-1.85
15046,-2.00,-2.00
15051,-2.00,-2.00
15056,-2.00,-2.00
15062,-2.00,-2.00
15066,-2.00,-2.00
15071,-2.00,-2.00
15076,-2.00,-2.00
15081,-2.00,-2.00
15086,-2.00,-2.00
15091,-1.94,-1.94
15095,-1.85,-1.85
15100,-1.79,-1.79
15106,-1.76,-1.76
15111,-1.74,-1.74
15116,-1.72,-1.72
15121,-1.66,-1.66
15125,-1.54,-1.54
15130,-1.38,-1.38
15135,-1.20,-1.20
15140,-0.97,-0.97
15145,-0.70,-0.70
15151,-0.51,-0.51
15155,-0.28,-0.28
15160,-0.04,-0.04
15165,0.18,0.18
15169,0.32,0.32
15174,0.48,0.48
15178,0.61,0.61
15182,0.77,0.77
15187,0.89,0.89
15192,0.93,0.93
15196,1.06,1.06
15201,1.08,1.08
15205,1.19,1.19
15209,1.24,1.24
15213,1.29,1.29
15218,1.34,1.34
15222,1.42,1.42
15226,1.55,1.55
15232,1.63,1.63
15236,1.74,1.74
15240,1.83,1.83
15245,1.94,1.94
15249,2.00,2.00
15253,2.00,2.00
15258,2.00,2.00
15262,2.00,2.00
15266,2.00,2.00
15271,2.00,2.00
15276,2.00,2.00
15280,2.00,2.00
15285,2.00,2.00
15289,2.00,2.00
15293,2.00,2.00
15297,1.90,1.90
15302,1.76,1.76
15306,1.66,1.66
15310,1.56,1.56
15315,1.51,1.51
15320,1.46,1.46
15324,1.45,1.45
15329,1.44,1.44
15333,1.40,1.40
15337,1.35,1.35
15342,1.26,1.26
15346,1.17,1.17
15350,1.05,1.05
15355,0.89,0.89
15360,0.74,0.74
15364,0.58,0.58
15369,0.42,0.42
15373,0.29,0.29
15377,0.20,0.20
15382,0.12,0.12
15386,0.05,0.05
15390,-0.02,-0.02
15395,-0.11,-0.11
15400,-0.21,-0.21
15406,-0.31,-0.31
15410,-0.43,-0.43
15415,-0.54,-0.54
15420,-0.66,-0.66
15425,-0.79,-0.79
15430,-0.92,-0.92
15435,-1.04,-1.04
15439,-1.12,-1.12
15444,-1.16,-1.16
15450,-1.21,-1.21
15455,-1.26,-1.26
15460,-1.38,-1.38
15464,-1.36,-1.36
15469,-1.52,-1.52
15474,-1.63,-1.63
15479,-1.75,-1.75
15484,-1.86,-1.86
15490,-1.97,-1.97
15494,-2.00,-2.00
15499,-2.00,-2.00
15504,-2.00,-2.00
15509,-2.00,-2.00
15514,-2.00,-2.00
15519,-2.00,-2.00
15523,-2.00,-2.00
15528,-2.00,-2.00
15534,-2.00,-2.00
15539,-2.00,-2.00
15544,-2.00,-2.00
15548,-2.00,-2.00
15553,-2.00,-2.00
15558,-2.00,-2.00
15563,-2.00,-2.00
15568,-2.00,-2.00
15574,-2.00,-2.00
15578,-2.00,-2.00
15583,-1.95,-1.95
15588,-1.89,-1.89
15593,-1.82,-1.82
15598,-1.73,-1.73
15603,-1.62,-1.62
15607,-1.49,-1.49
15612,-1.36,-1.36
15618,-1.25,-1.25
15623,-1.12,-1.12
15628,-1.01,-1.01
15633,-0.92,-0.92
15637,-0.87,-0.87
15642,-0.81,-0.81
15647,-0.70,-0.70
15652,-0.61,-0.61
15657,-0.49,-0.49
15662,-0.33,-0.33
15667,-0.14,-0.14
15672,0.08,0.08
15676,0.27,0.27
15681,0.51,0.51
15685,0.70,0.70
15689,0.89,0.89
15694,1.03,1.03
15698,1.25,1.25
15703,1.33,1.33
15708,1.43,1.43
15712,1.50,1.50
15716,1.55,1.55
15721,1.64,1.64
15725,1.78,1.78
15729,1.92,1.92
15734,2.00,2.00
15738,2.00,2.00
15742,2.00,2.00
15747,2.00,2.00
