,-2.00,-2.00
5144,-1.99,-1.99
5148,-1.86,-1.86
5153,-1.67,-1.67
5157,-1.45,-1.45
5163,-1.25,-1.25
5168,-1.01,-1.01
5172,-0.77,-0.77
5177,-0.59,-0.59
5181,-0.36,-0.36
5186,-0.13,-0.13
5190,0.05,0.05
5194,0.27,0.27
5199,0.44,0.44
5203,0.62,0.62
5208,0.79,0.79
5212,0.94,0.94
5216,1.10,1.10
5220,1.25,1.25
5224,1.42,1.42
5228,1.55,1.55
5232,1.68,1.68
5236,1.80,1.80
5240,1.92,1.92
5244,2.00,2.00
5249,2.00,2.00
5253,2.00,2.00
5257,2.00,2.00
5261,2.00,2.00
5266,2.00,2.00
5270,2.00,2.00
5274,2.00,2.00
5278,2.00,2.00
5282,1.95,1.95
5286,1.86,1.86
5291,1.76,1.76
5295,1.67,1.67
5299,1.55,1.55
5303,1.46,1.46
5307,1.37,1.37
5311,1.29,1.29
5315,1.21,1.21
5319,1.15,1.15
5323,1.09,1.09
5327,1.03,1.03
5332,0.98,0.98
5337,0.95,0.95
5341,0.91,0.91
5345,0.86,0.86
5349,0.82,0.82
5353,0.75,0.75
5357,0.68,0.68
5361,0.60,0.60
5365,0.51,0.51
5369,0.42,0.42
5373,0.33,0.33
5378,0.20,0.20
5382,0.08,0.08
5386,-0.03,-0.03
5391,-0.17,-0.17
5395,-0.28,-0.28
5400,-0.43,-0.43
5405,-0.55,-0.55
5409,-0.66,-0.66
5414,-0.79,-0.79
5419,-0.92,-0.92
5424,-1.03,-1.03
5428,-1.16,-1.16
5433,-1.30,-1.30
5438,-1.42,-1.42
5442,-1.57,-1.57
5447,-1.71,-1.71
5451,-1.81,-1.81
5456,-1.91,-1.91
5460,-1.98,-1.98
5466,-2.00,-2.00
5471,-2.00,-2.00
5475,-2.00,-2.00
5480,-2.00,-2.00
5484,-2.00,-2.00
5489,-2.00,-2.00
5493,-2.00,-2.00
5498,-2.00,-2.00
5504,-2.00,-2.00
5508,-2.00,-2.00
5513,-2.00,-2.00
5517,-2.00,-2.00
5522,-2.00,-2.00
5526,-2.00,-2.00
5531,-2.00,-2.00
5536,-2.00,-2.00
5540,-2.00,-2.00
5545,-2.00,-2.00
5550,-2.00,-2.00
5555,-2.00,-2.00
5559,-2.00,-2.00
5564,-2.00,-2.00
5569,-2.00,-2.00
5573,-2.00,-2.00
5578,-2.00,-2.00
5582,-2.00,-2.00
5587,-2.00,-2.00
5592,-2.00,-2.00
5597,-2.00,-2.00
5602,-2.00,-2.00
5606,-1.97,-1.97
5611,-1.90,-1.90
5615,-1.81,-1.81
5620,-1.70,-1.70
5624,-1.57,-1.57
5629,-1.44,-1.44
5635,-1.27,-1.27
5639,-1.07,-1.07
5644,-0.89,-0.89
5648,-0.66,-0.66
5653,-0.41,-0.41
5657,-0.21,-0.21
5662,0.05,0.05
5666,0.26,0.26
5670,0.46,0.46
5675,0.64,0.64
5679,0.84,0.84
5683,0.99,0.99
5687,1.08,1.08
5691,1.17,1.17
5695,1.24,1.24
5700,1.31,1.31
5704,1.39,1.39
5708,1.46,1.46
5712,1.53,1.53
5716,1.60,1.60
5721,1.66,1.66
5725,1.73,1.73
5729,1.79,1.79
5733,1.82,1.82
5737,1.83,1.83
5741,1.83,1.83
5745,1.81,1.81
5749,1.78,1.78
5753,1.74,1.74
5757,1.69,1.69
5762,1.65,1.65
5767,1.60,1.60
5771,1.56,1.56
5775,1.52,1.52
5779,1.47,1.47
5783,1.42,1.42
5787,1.39,1.39
5791,1.37,1.37
5795,1.35,1.35
5799,1.33,1.33
5804,1.31,1.31
5808,1.27,1.27
5812,1.22,1.22
5816,1.16,1.16
5820,1.10,1.10
5824,1.04,1.04
5828,0.99,0.99
5833,0.93,0.93
5837,0.85,0.85
5841,0.77,0.77
5846,0.69,0.69
5850,0.59,0.59
5854,0.47,0.47
5858,0.34,0.34
5862,0.15,0.15
5866,-0.00,-0.00
5871,-0.16,-0.16
5875,-0.39,-0.39
5880,-0.64,-0.64
5884,-0.82,-0.82
5890,-1.05,-1.05
5894,-1.25,-1.25
5899,-1.42,-1.42
5904,-1.54,-1.54
5908,-1.67,-1.67
5913,-1.76,-1.76
5917,-1.81,-1.81
5922,-1.84,-1.84
5926,-1.86,-1.86
5932,-1.86,-1.86
5937,-1.87,-1.87
5941,-1.88,-1.88
5946,-1.90,-1.90
5950,-1.93,-1.93
5955,-1.98,-1.98
5959,-2.00,-2.00
5964,-2.00,-2.00
5969,-2.00,-2.00
5974,-2.00,-2.00
5979,-2.00,-2.00
5983,-2.00,-2.00
5988,-2.00,-2.00
5992,-2.00,-2.00
5997,-2.00,-2.00
6002,-2.00,-2.00
6006,-2.00,-2.00
6011,-2.00,-2.00
6016,-2.00,-2.00
6021,-2.00,-2.00
6025,-2.00,-2.00
6030,-2.00,-2.00
6035,-2.00,-2.00
6039,-2.00,-2.00
6044,-2.00,-2.00
6048,-2.00,-2.00
6053,-2.00,-2.00
6057,-2.00,-2.00
6063,-2.00,-2.00
6068,-2.00,-2.00
6072,-2.00,-2.00
6077,-2.00,-2.00
6081,-2.00,-2.00
6086,-2.00,-2.00
6090,-2.00,-2.00
6095,-1.80,-1.80
6100,-1.55,-1.55
6105,-1.30,-1.30
6110,-0.97,-0.97
6114,-0.62,-0.62
6119,-0.34,-0.34
6123,0.00,0.00
6127,0.27,0.27
6132,0.52,0.52
6136,0.79,0.79
6140,0.97,0.97
6145,1.11,1.11
6149,1.25,1.25
6153,1.36,1.36
6157,1.46,1.46
6161,1.57,1.57
6165,1.64,1.64
6169,1.71,1.71
6173,1.78,1.78
6177,1.83,1.83
6181,1.88,1.88
6185,1.94,1.94
6190,1.96,1.96
6194,1.97,1.97
6199,1.97,1.97
6203,1.94,1.94
6207,1.90,1.90
6211,1.85,1.85
6215,1.76,1.76
6219,1.68,1.68
6223,1.60,1.60
6227,1.52,1.52
6232,1.44,1.44
6236,1.36,1.36
6240,1.28,1.28
6244,1.22,1.22
6248,1.16,1.16
6252,1.12,1.12
6256,1.08,1.08
6260,1.05,1.05
6265,1.03,1.03
6269,1.02,1.02
6274,1.02,1.02
6278,1.00,1.00
6282,0.98,0.98
6286,0.96,0.96
6290,0.91,0.91
6294,0.87,0.87
6298,0.84,0.84
6302,0.81,0.81
6306,0.76,0.76
6310,0.70,0.70
6315,0.63,0.63
6319,0.51,0.51
6323,0.39,0.39
6327,0.26,0.26
6332,0.12,0.12
6336,-0.03,-0.03
6340,-0.22,-0.22
6345,-0.41,-0.41
6349,-0.59,-0.59
6354,-0.79,-0.79
6359,-1.01,-1.01
6364,-1.18,-1.18
6369,-1.38,-1.38
6373,-1.55,-1.55
6378,-1.66,-1.66
6382,-1.76,-1.76
6387,-1.82,-1.82
6391,-1.85,-1.85
6396,-1.86,-1.86
6402,-1.87,-1.87
6406,-1.89,-1.89
6411,-1.90,-1.90
6415,-1.91,-1.91
6420,-1.92,-1.92
6424,-1.92,-1.92
6429,-1.92,-1.92
6434,-1.96,-1.96
6438,-1.96,-1.96
6444,-2.00,-2.00
6448,-2.00,-2.00
6453,-2.00,-2.00
6457,-2.00,-2.00
6462,-2.00,-2.00
6467,-1.99,-1.99
6471,-1.98,-1.98
6476,-1.98,-1.98
6480,-1.99,-1.99
6486,-2.00,-2.00
6490,-2.00,-2.00
6495,-2.00,-2.00
6500,-2.00,-2.00
6504,-2.00,-2.00
6509,-2.00,-2.00
6513,-2.00,-2.00
6518,-2.00,-2.00
6522,-2.00,-2.00
6528,-2.00,-2.00
6533,-2.00,-2.00
6537,-2.00,-2.00
6542,-2.00,-2.00
6546,-2.00,-2.00
6551,-1.90,-1.90
6555,-1.80,-1.80
6560,-1.67,-1.67
6565,-1.50,-1.50
6569,-1.34,-1.34
6575,-1.16,-1.16
6579,-0.98,-0.98
6584,-0.84,-0.84
6588,-0.67,-0.67
6593,-0.51,-0.51
6598,-0.39,-0.39
6602,-0.25,-0.25
6607,-0.11,-0.11
6611,-0.01,-0.01
6617,0.12,0.12
6621,0.20,0.20
6625,0.29,0.29
6629,0.40,0.40
6633,0.48,0.48
6637,0.55,0.55
6641,0.63,0.63
6645,0.70,0.70
6649,0.77,0.77
6653,0.84,0.84
6658,0.92,0.92
6663,0.99,0.99
6667,1.05,1.05
6671,1.11,1.11
6675,1.18,1.18
6679,1.25,1.25
6683,1.33,1.33
6687,1.40,1.40
6691,1.46,1.46
6695,1.51,1.51
6700,1.55,1.55
6704,1.58,1.58
6708,1.60,1.60
6712,1.61,1.61
6716,1.60,1.60
6720,1.58,1.58
6724,1.55,1.55
6729,1.51,1.51
6733,1.47,1.47
6737,1.41,1.41
6742,1.36,1.36
6746,1.31,1.31
6750,1.24,1.24
6754,1.18,1.18
6758,1.11,1.11
6762,1.01,1.01
6766,0.93,0.93
6770,0.84,0.84
6774,0.75,0.75
6778,0.65,0.65
6782,0.56,0.56
6787,0.45,0.45
6791,0.35,0.35
6796,0.25,0.25
6800,0.15,0.15
6804,0.04,0.04
6808,-0.07,-0.07
6812,-0.20,-0.20
6817,-0.33,-0.33
6821,-0.44,-0.44
6827,-0.59,-0.59
6832,-0.77,-0.77
6836,-0.91,-0.91
6841,-1.11,-1.11
6845,-1.32,-1.32
6850,-1.47,-1.47
6854,-1.64,-1.64
6859,-1.77,-1.77
6864,-1.87,-1.87
6868,-1.92,-1.92
6874,-1.96,-1.96
6878,-1.99,-1.99
6883,-2.00,-2.00
6887,-2.00,-2.00
6892,-1.99,-1.99
6897,-1.98,-1.98
6901,-1.97,-1.97
6906,-1.95,-1.95
6910,-1.93,-1.93
6916,-1.90,-1.90
6920,-1.86,-1.86
6925,-1.83,-1.83
6930,-1.80,-1.80
6934,-1.78,-1.78
6939,-1.78,-1.78
6943,-1.79,-1.79
6948,-1.82,-1.82
6952,-1.85,-1.85
6958,-1.89,-1.89
6963,-1.94,-1.94
6967,-1.97,-1.97
6972,-2.00,-2.00
6976,-2.00,-2.00
6981,-2.00,-2.00
6985,-2.00,-2.00
6990,-2.00,-2.00
6994,-2.00,-2.00
7000,-2.00,-2.00
7005,-1.96,-1.96
7009,-1.91,-1.91
7014,-1.87,-1.87
7018,-1.82,-1.82
7023,-1.77,-1.77
7027,-1.73,-1.73
7032,-1.69,-1.69
7037,-1.65,-1.65
7042,-1.61,-1.61
7047,-1.55,-1.55
7051,-1.47,-1.47
7056,-1.40,-1.40
7060,-1.31,-1.31
7065,-1.22,-1.22
7070,-1.15,-1.15
7074,-1.05,-1.05
7079,-0.95,-0.95
7084,-0.86,-0.86
7089,-0.74,-0.74
7093,-0.59,-0.59
7098,-0.45,-0.45
7103,-0.25,-0.25
7107,-0.03,-0.03
7112,0.20,0.20
7116,0.39,0.39
7120,0.56,0.56
7124,0.74,0.74
7129,0.93,0.93
7133,1.09,1.09
7137,1.25,1.25
7141,1.43,1.43
7145,1.57,1.57
7149,1.69,1.69
7153,1.80,1.80
7157,1.89,1.89
7162,1.96,1.96
7166,2.00,2.00
7171,2.00,2.00
7175,1.98,1.98
7179,1.94,1.94
7183,1.88,1.88
7187,1.81,1.81
7191,1.71,1.71
7195,1.64,1.64
7199,1.55,1.55
7203,1.47,1.47
7207,1.40,1.40
7212,1.32,1.32
7216,1.23,1.23
7220,1.16,1.16
7224,1.11,1.11
7229,1.06,1.06
7233,1.02,1.02
7237,0.98,0.98
7241,0.95,0.95
7245,0.91,0.91
7249,0.88,0.88
7254,0.83,0.83
7258,0.78,0.78
7262,0.71,0.71
7266,0.64,0.64
7270,0.53,0.53
7274,0.44,0.44
7278,0.33,0.33
7282,0.21,0.21
7286,0.09,0.09
7290,-0.04,-0.04
7296,-0.19,-0.19
7301,-0.35,-0.35
7305,-0.48,-0.48
7310,-0.66,-0.66
7314,-0.84,-0.84
7319,-0.98,-0.98
7323,-1.17,-1.17
7328,-1.36,-1.36
7333,-1.50,-1.50
7337,-1.66,-1.66
7343,-1.79,-1.79
7347,-1.90,-1.90
7352,-1.96,-1.96
7356,-2.00,-2.00
7361,-2.00,-2.00
7366,-2.00,-2.00
7370,-2.00,-2.00
7375,-2.00,-2.00
7379,-1.98,-1.98
7385,-1.95,-1.95
7389,-1.93,-1.93
7394,-1.93,-1.93
7399,-1.95,-1.95
7403,-1.98,-1.98
7408,-2.00,-2.00
7412,-2.00,-2.00
7417,-2.00,-2.00
7421,-2.00,-2.00
7427,-2.00,-2.00
7432,-2.00,-2.00
7436,-2.00,-2.00
7441,-2.00,-2.00
7445,-2.00,-2.00
7450,-2.00,-2.00
7454,-2.00,-2.00
7459,-2.00,-2.00
7464,-2.00,-2.00
7469,-2.00,-2.00
7474,-2.00,-2.00
7478,-2.00,-2.00
7483,-2.00,-2.00
7487,-1.99,-1.99
7492,-1.85,-1.85
7497,-1.72,-1.72
7501,-1.56,-1.56
7506,-1.41,-1.41
7511,-1.31,-1.31
7516,-1.19,-1.19
7520,-1.09,-1.09
7525,-1.01,-1.01
7530,-0.91,-0.91
7534,-0.80,-0.80
7539,-0.71,-0.71
7543,-0.60,-0.60
7548,-0.48,-0.48
7553,-0.37,-0.37
7558,-0.23,-0.23
7563,-0.07,-0.07
7567,0.08,0.08
7571,0.26,0.26
7575,0.40,0.40
7579,0.55,0.55
7583,0.69,0.69
7587,0.83,0.83
7591,0.97,0.97
7597,1.14,1.14
7601,1.27,1.27
7605,1.40,1.40
7609,1.52,1.52
7613,1.63,1.63
7617,1.72,1.72
7621,1.79,1.79
7625,1.82,1.82
7629,1.81,1.81
7633,1.78,1.78
7638,1.72,1.72
7642,1.64,1.64
7646,1.55,1.55
7650,1.43,1.43
7654,1.33,1.33
7658,1.25,1.25
7663,1.16,1.16
7667,1.09,1.09
7671,1.02,1.02
7675,0.96,0.96
7680,0.92,0.92
7684,0.90,0.90
7688,0.89,0.89
7692,0.88,0.88
7696,0.88,0.88
7700,0.87,0.87
7704,0.87,0.87
7708,0.86,0.86
7712,0.84,0.84
7716,0.82,0.82
7720,0.79,0.79
7725,0.74,0.74
7730,0.69,0.69
7734,0.63,0.63
7738,0.56,0.56
7742,0.49,0.49
7746,0.42,0.42
7750,0.34,0.34
7754,0.25,0.25
7758,0.18,0.18
7762,0.10,0.10
7767,0.03,0.03
7771,-0.06,-0.06
7776,-0.18,-0.18
7780,-0.35,-0.35
7785,-0.47,-0.47
7789,-0.67,-0.67
7794,-0.87,-0.87
7799,-1.04,-1.04
7803,-1.25,-1.25
7809,-1.47,-1.47
7813,-1.64,-1.64
7818,-1.82,-1.82
7822,-1.98,-1.98
7827,-2.00,-2.00
7832,-2.00,-2.00
7836,-2.00,-2.00
7841,-2.00,-2.00
7845,-2.00,-2.00
7851,-2.00,-2.00
7855,-2.00,-2.00
7860,-2.00,-2.00
7865,-1.97,-1.97
7869,-1.93,-1.93
7874,-1.93,-1.93
7878,-1.97,-1.97
7883,-2.00,-2.00
7887,-2.00,-2.00
7892,-2.00,-2.00
7898,-2.00,-2.00
7902,-2.00,-2.00
7907,-2.00,-2.00
7911,-2.00,-2.00
7916,-2.00,-2.00
7920,-2.00,-2.00
7925,-2.00,-2.00
7930,-2.00,-2.00
7934,-2.00,-2.00
7940,-2.00,-2.00
7944,-2.00,-2.00
7949,-2.00,-2.00
7953,-2.00,-2.00
7958,-2.00,-2.00
7963,-2.00,-2.00
7967,-2.00,-2.00
7972,-1.96,-1.96
7976,-1.81,-1.81
7982,-1.64,-1.64
7986,-1.47,-1.47
7991,-1.34,-1.34
7996,-1.17,-1.17
8000,-1.02,-1.02
8005,-0.89,-0.89
8009,-0.74,-0.74
8014,-0.58,-0.58
8018,-0.45,-0.45
8024,-0.28,-0.28
8029,-0.10,-0.10
8033,0.04,0.04
8037,0.18,0.18
8041,0.35,0.35
8045,0.49,0.49
8049,0.62,0.62
8053,0.75,0.75
8057,0.87,0.87
8062,0.98,0.98
8067,1.11,1.11
8071,1.20,1.20
8075,1.29,1.29
8079,1.36,1.36
8083,1.42,1.42
8087,1.47,1.47
8091,1.52,1.52
8095,1.54,1.54
8099,1.55,1.55
8103,1.56,1.56
8108,1.56,1.56
8112,1.56,1.56
8116,1.55,1.55
8120,1.54,1.54
8124,1.53,1.53
8129,1.51,1.51
8133,1.49,1.49
8137,1.47,1.47
8141,1.45,1.45
8145,1.41,1.41
8150,1.37,1.37
8154,1.34,1.34
8158,1.31,1.31
8162,1.29,1.29
8166,1.27,1.27
8170,1.25,1.25
8174,1.22,1.22
8178,1.19,1.19
8182,1.13,1.13
8186,1.05,1.05
8190,0.96,0.96
8196,0.82,0.82
8200,0.72,0.72
8204,0.62,0.62
8208,0.53,0.53
8212,0.44,0.44
8216,0.35,0.35
8220,0.27,0.27
8224,0.16,0.16
8228,0.09,0.09
8232,0.02,0.02
8237,-0.06,-0.06
8242,-0.15,-0.15
8246,-0.22,-0.22
8251,-0.32,-0.32
8255,-0.44,-0.44
8260,-0.58,-0.58
8265,-0.71,-0.71
8269,-0.90,-0.90
8274,-1.10,-1.10
8279,-1.26,-1.26
8284,-1.46,-1.46
8288,-1.65,-1.65
8293,-1.78,-1.78
8298,-1.92,-1.92
8302,-2.00,-2.00
8307,-2.00,-2.00
8311,-2.00,-2.00
8316,-2.00,-2.00
8321,-2.00,-2.00
8326,-2.00,-2.00
8331,-1.95,-1.95
8335,-1.88,-1.88
8340,-1.80,-1.80
8344,-1.75,-1.75
8349,-1.72,-1.72
8353,-1.71,-1.71
8358,-1.71,-1.71
8364,-1.74,-1.74
8368,-1.80,-1.80
8373,-1.88,-1.88
8377,-1.96,-1.96
8382,-2.00,-2.00
8386,-2.00,-2.00
8391,-2.00,-2.00
8396,-2.00,-2.00
8400,-2.00,-2.00
8406,-2.00,-2.00
8410,-2.00,-2.00
8415,-2.00,-2.00
8419,-2.00,-2.00
8424,-2.00,-2.00
8429,-2.00,-2.00
8433,-2.00,-2.00
8438,-2.00,-2.00
8442,-2.00,-2.00
8448,-2.00,-2.00
8452,-2.00,-2.00
8457,-2.00,-2.00
8462,-1.97,-1.97
8466,-1.86,-1.86
8471,-1.72,-1.72
8475,-1.56,-1.56
8480,-1.44,-1.44
8484,-1.28,-1.28
8489,-1.12,-1.12
8495,-0.99,-0.99
8499,-0.83,-0.83
8504,-0.67,-0.67
8508,-0.53,-0.53
8513,-0.43,-0.43
8517,-0.32,-0.32
8522,-0.21,-0.21
8527,-0.14,-0.14
8531,-0.04,-0.04
8537,0.06,0.06
8541,0.15,0.15
8545,0.26,0.26
8549,0.37,0.37
8553,0.50,0.50
8557,0.64,0.64
8561,0.81,0.81
8565,0.96,0.96
8569,1.09,1.09
8573,1.22,1.22
8578,1.34,1.34
8582,1.46,1.46
8586,1.59,1.59
8590,1.67,1.67
8595,1.74,1.74
8599,1.79,1.79
8603,1.82,1.82
8607,1.83,1.83
8611,1.83,1.83
8615,1.79,1.79
8620,1.76,1.76
8624,1.71,1.71
8628,1.66,1.66
8632,1.61,1.61
8636,1.55,1.55
8640,1.48,1.48
8644,1.42,1.42
8648,1.36,1.36
8652,1.29,1.29
8656,1.24,1.24
8662,1.19,1.19
8666,1.13,1.13
8670,1.09,1.09
8674,1.04,1.04
8678,0.99,0.99
8682,0.92,0.92
8686,0.85,0.85
8690,0.75,0.75
8694,0.66,0.66
8698,0.57,0.57
8702,0.49,0.49
8707,0.40,0.40
8711,0.30,0.30
8715,0.18,0.18
8719,0.02,0.02
8723,-0.12,-0.12
8728,-0.26,-0.26
8733,-0.44,-0.44
8737,-0.63,-0.63
8742,-0.78,-0.78
8747,-0.98,-0.98
8752,-1.17,-1.17
8756,-1.35,-1.35
8761,-1.48,-1.48
8766,-1.63,-1.63
8770,-1.77,-1.77
8775,-1.85,-1.85
8779,-1.94,-1.94
8784,-1.99,-1.99
8788,-2.00,-2.00
8794,-2.00,-2.00
8799,-2.00,-2.00
8803,-2.00,-2.00
8808,-1.99,-1.99
8812,-1.97,-1.97
8817,-1.96,-1.96
8821,-1.96,-1.96
8826,-1.98,-1.98
8832,-1.99,-1.99
8836,-2.00,-2.00
8841,-2.00,-2.00
8845,-2.00,-2.00
8850,-2.00,-2.00
8854,-2.00,-2.00
8859,-2.00,-2.00
8864,-2.00,-2.00
8868,-2.00,-2.00
8873,-2.00,-2.00
8878,-2.00,-2.00
8883,-2.00,-2.00
8887,-2.00,-2.00
8892,-2.00,-2.00
8897,-2.00,-2.00
8901,-2.00,-2.00
8906,-2.00,-2.00
8910,-2.00,-2.00
8915,-2.00,-2.00
8920,-2.00,-2.00
8925,-2.00,-2.00
8930,-2.00,-2.00
8934,-2.00,-2.00
8939,-2.00,-2.00
8943,-1.87,-1.87
8948,-1.75,-1.75
8952,-1.57,-1.57
8957,-1.37,-1.37
8963,-1.19,-1.19
8967,-0.95,-0.95
8972,-0.70,-0.70
8976,-0.51,-0.51
8981,-0.28,-0.28
8985,-0.07,-0.07
8990,0.14,0.14
8994,0.27,0.27
8998,0.42,0.42
9003,0.56,0.56
9007,0.67,0.67
9011,0.78,0.78
9015,0.89,0.89
9019,1.01,1.01
9023,1.11,1.11
9028,1.21,1.21
9032,1.32,1.32
9036,1.43,1.43
9040,1.55,1.55
9044,1.69,1.69
9049,1.80,1.80
9053,1.89,1.89
9057,1.96,1.96
9061,2.00,2.00
9065,2.00,2.00
9069,2.00,2.00
9073,1.99,1.99
9077,1.94,1.94
9081,1.88,1.88
9085,1.81,1.81
9090,1.74,1.74
9095,1.66,1.66
9099,1.57,1.57
9103,1.49,1.49
9107,1.41,1.41
9111,1.32,1.32
9115,1.24,1.24
9119,1.15,1.15
9123,1.05,1.05
9127,0.96,0.96
9132,0.88,0.88
9136,0.80,0.80
9140,0.71,0.71
9144,0.62,0.62
9148,0.54,0.54
9152,0.47,0.47
9156,0.40,0.40
9161,0.33,0.33
9165,0.25,0.25
9169,0.17,0.17
9174,0.06,0.06
9178,-0.03,-0.03
9182,-0.13,-0.13
9187,-0.26,-0.26
9192,-0.40,-0.40
9196,-0.54,-0.54
9201,-0.69,-0.69
9205,-0.86,-0.86
9210,-1.00,-1.00
9214,-1.18,-1.18
9220,-1.36,-1.36
9224,-1.50,-1.50
9229,-1.65,-1.65
9234,-1.79,-1.79
9238,-1.91,-1.91
9243,-1.98,-1.98
9247,-2.00,-2.00
9252,-2.00,-2.00
9256,-2.00,-2.00
9262,-2.00,-2.00
9267,-2.00,-2.00
9271,-2.00,-2.00
9276,-2.00,-2.00
9280,-2.00,-2.00
9285,-2.00,-2.00
9289,-2.00,-2.00
9294,-2.00,-2.00
9299,-2.00,-2.00
9304,-2.00,-2.00
9309,-2.00,-2.00
9313,-1.99,-1.99
9318,-1.99,-1.99
9322,-1.99,-1.99
9327,-1.99,-1.99
9332,-2.00,-2.00
9336,-2.00,-2.00
9341,-2.00,-2.00
9346,-2.00,-2.00
9351,-2.00,-2.00
9355,-2.00,-2.00
9360,-2.00,-2.00
9365,-2.00,-2.00
9369,-2.00,-2.00
9374,-2.00,-2.00
9378,-2.00,-2.00
9383,-2.00,-2.00
9388,-2.00,-2.00
9393,-1.95,-1.95
9398,-1.84,-1.84
9402,-1.73,-1.73
9407,-1.58,-1.58
9411,-1.40,-1.40
9416,-1.25,-1.25
9420,-1.03,-1.03
9425,-0.79,-0.79
9431,-0.60,-0.60
9435,-0.36,-0.36
9440,-0.13,-0.13
9444,0.04,0.04
9448,0.25,0.25
9452,0.41,0.41
9456,0.55,0.55
9461,0.68,0.68
9465,0.81,0.81
9469,0.93,0.93
9474,1.07,1.07
9478,1.18,1.18
9482,1.29,1.29
9486,1.40,1.40
9490,1.50,1.50
9494,1.60,1.60
9498,1.71,1.71
9502,1.82,1.82
9506,1.90,1.90
9510,1.96,1.96
9515,2.00,2.00
9519,2.00,2.00
9523,2.00,2.00
9528,1.98,1.98
9532,1.92,1.92
9536,1.85,1.85
9540,1.77,1.77
9544,1.68,1.68
9548,1.58,1.58
9552,1.46,1.46
9556,1.37,1.37
9561,1.28,1.28
9565,1.18,1.18
9569,1.10,1.10
9573,1.02,1.02
9577,0.93,0.93
9581,0.86,0.86
9585,0.80,0.80
9589,0.74,0.74
9594,0.69,0.69
9598,0.65,0.65
9603,0.61,0.61
9607,0.55,0.55
9611,0.50,0.50
9615,0.45,0.45
9619,0.39,0.39
9623,0.32,0.32
9627,0.24,0.24
9631,0.12,0.12
9635,-0.00,-0.00
9640,-0.12,-0.12
9645,-0.30,-0.30
9650,-0.50,-0.50
9654,-0.66,-0.66
9659,-0.88,-0.88
9664,-1.11,-1.11
9668,-1.30,-1.30
9673,-1.53,-1.53
9677,-1.75,-1.75
9682,-1.95,-1.95
9687,-2.00,-2.00
9692,-2.00,-2.00
9697,-2.00,-2.00
9701,-2.00,-2.00
9706,-2.00,-2.00
9710,-2.00,-2.00
9715,-2.00,-2.00
9719,-2.00,-2.00
9724,-2.00,-2.00
9730,-2.00,-2.00
9734,-2.00,-2.00
9739,-2.00,-2.00
9743,-2.00,-2.00
9748,-2.00,-2.00
9752,-2.00,-2.00
9757,-1.98,-1.98
9762,-1.95,-1.95
9766,-1.91,-1.91
9772,-1.89,-1.89
9776,-1.86,-1.86
9781,-1.84,-1.84
9785,-1.84,-1.84
9790,-1.86,-1.86
9795,-1.88,-1.88
9799,-1.90,-1.90
9804,-1.92,-1.92
9808,-1.94,-1.94
9814,-1.95,-1.95
9818,-1.95,-1.95
9823,-1.95,-1.95
9828,-1.94,-1.94
9832,-1.92,-1.92
9837,-1.90,-1.90
9841,-1.87,-1.87
9846,-1.83,-1.83
9850,-1.78,-1.78
9856,-1.72,-1.72
9861,-1.65,-1.65
9865,-1.55,-1.55
9870,-1.43,-1.43
9874,-1.32,-1.32
9879,-1.17,-1.17
9883,-0.99,-0.99
9888,-0.84,-0.84
9893,-0.65,-0.65
9897,-0.46,-0.46
9903,-0.31,-0.31
9907,-0.12,-0.12
9912,0.07,0.07
9916,0.21,0.21
9920,0.35,0.35
9924,0.49,0.49
9928,0.64,0.64
9932,0.80,0.80
9936,0.94,0.94
9940,1.08,1.08
9945,1.23,1.23
9949,1.37,1.37
9953,1.51,1.51
9958,1.69,1.69
9962,1.82,1.82
9966,1.95,1.95
9970,2.00,2.00
9974,2.00,2.00
9978,2.00,2.00
9982,2.00,2.00
9987,2.00,2.00
9991,2.00,2.00
9995,2.00,2.00
9999,1.99,1.99
10003,1.90,1.90
10008,1.78,1.78
10012,1.68,1.68
10016,1.55,1.55
10020,1.45,1.45
10025,1.34,1.34
10030,1.21,1.21
10034,1.11,1.11
10039,0.98,0.98
10043,0.87,0.87
10047,0.75,0.75
10052,0.67,0.67
10056,0.59,0.59
10060,0.49,0.49
10065,0.42,0.42
10070,0.32,0.32
10074,0.24,0.24
10079,0.16,0.16
10083,0.05,0.05
10087,-0.04,-0.04
10092,-0.16,-0.16
10097,-0.28,-0.28
10102,-0.42,-0.42
10107,-0.56,-0.56
10112,-0.70,-0.70
10117,-0.85,-0.85
10122,-1.00,-1.00
10127,-1.15,-1.15
10132,-1.32,-1.32
10136,-1.48,-1.48
10141,-1.63,-1.63
10146,-1.76,-1.76
10151,-1.87,-1.87
10157,-1.95,-1.95
10162,-2.00,-2.00
10166,-2.00,-2.00
10171,-2.00,-2.00
10176,-2.00,-2.00
10181,-2.00,-2.00
10186,-2.00,-2.00
10191,-2.00,-2.00
10195,-2.00,-2.00
10201,-2.00,-2.00
10206,-2.00,-2.00
10211,-1.99,-1.99
10216,-1.92,-1.92
10220,-1.87,-1.87
10225,-1.84,-1.84
10230,-1.83,-1.83
10235,-1.82,-1.82
10241,-1.83,-1.83
10246,-1.84,-1.84
10250,-1.86,-1.86
10255,-1.89,-1.89
10260,-1.90,-1.90
10265,-1.92,-1.92
10270,-1.94,-1.94
10275,-1.95,-1.95
10279,-1.97,-1.97
10285,-1.99,-1.99
10290,-2.00,-2.00
