,0.21,0.21
10303,-1.98,-1.98
10308,-1.96,-1.96
10313,-1.93,-1.93
10317,-1.85,-1.85
10322,-1.76,-1.76
10328,-1.67,-1.67
10333,-1.65,-1.65
10338,-1.70,-1.70
10343,-1.74,-1.74
10347,-1.85,-1.85
10352,-1.91,-1.91
10357,-1.96,-1.96
10362,-2.00,-2.00
10368,-2.00,-2.00
10372,-2.00,-2.00
10377,-1.98,-1.98
10382,-1.95,-1.95
10387,-1.91,-1.91
10392,-1.88,-1.88
10397,-1.86,-1.86
10401,-1.81,-1.81
10406,-1.74,-1.74
10412,-1.66,-1.66
10417,-1.56,-1.56
10422,-1.38,-1.38
10427,-1.16,-1.16
10431,-0.95,-0.95
10436,-0.76,-0.76
10441,-0.58,-0.58
10446,-0.43,-0.43
10451,-0.25,-0.25
10456,-0.01,-0.01
10461,0.27,0.27
10466,0.54,0.54
10470,0.95,0.95
10474,1.27,1.27
10479,1.60,1.60
10483,2.00,2.00
10487,2.00,2.00
10492,2.00,2.00
10497,2.00,2.00
10501,2.00,2.00
10505,2.00,2.00
10510,2.00,2.00
10514,2.00,2.00
10518,2.00,2.00
10523,2.00,2.00
10527,2.00,2.00
10531,2.00,2.00
10536,2.00,2.00
10541,1.83,1.83
10545,1.62,1.62
10550,1.43,1.43
10554,1.33,1.33
10558,1.25,1.25
10563,1.22,1.22
10567,1.22,1.22
10571,1.24,1.24
10576,1.29,1.29
10580,1.30,1.30
10585,1.34,1.34
10589,1.40,1.40
10594,1.47,1.47
10598,1.56,1.56
10602,1.57,1.57
10607,1.61,1.61
10611,1.64,1.64
10615,1.65,1.65
10620,1.53,1.53
10625,1.39,1.39
10629,1.17,1.17
10634,0.96,0.96
10638,0.76,0.76
10642,0.53,0.53
10647,0.37,0.37
10651,0.15,0.15
10655,-0.11,-0.11
10660,-0.40,-0.40
10665,-0.67,-0.67
10671,-0.92,-0.92
10676,-1.09,-1.09
10680,-1.26,-1.26
10685,-1.48,-1.48
10690,-1.40,-1.40
10695,-1.60,-1.60
10700,-1.70,-1.70
10704,-1.78,-1.78
10710,-1.88,-1.88
10715,-2.00,-2.00
10720,-2.00,-2.00
10725,-2.00,-2.00
10730,-2.00,-2.00
10734,-2.00,-2.00
10739,-2.00,-2.00
10744,-2.00,-2.00
10749,-2.00,-2.00
10755,-2.00,-2.00
10760,-2.00,-2.00
10764,-2.00,-2.00
10769,-2.00,-2.00
10774,-2.00,-2.00
10779,-2.00,-2.00
10784,-2.00,-2.00
10788,-2.00,-2.00
10793,-2.00,-2.00
10799,-2.00,-2.00
10804,-2.00,-2.00
10809,-2.00,-2.00
10814,-2.00,-2.00
10818,-2.00,-2.00
10823,-2.00,-2.00
10828,-2.00,-2.00
10833,-2.00,-2.00
10839,-2.00,-2.00
10844,-1.95,-1.95
10848,-1.88,-1.88
10853,-1.81,-1.81
10858,-1.70,-1.70
10863,-1.58,-1.58
10868,-1.41,-1.41
10873,-1.35,-1.35
10877,-1.21,-1.21
10883,-1.02,-1.02
10888,-0.74,-0.74
10893,-0.45,-0.45
10898,-0.14,-0.14
10902,0.14,0.14
10907,0.45,0.45
10911,0.75,0.75
10915,1.00,1.00
10920,1.30,1.30
10925,1.55,1.55
10929,1.81,1.81
10934,2.00,2.00
10938,2.00,2.00
10942,2.00,2.00
10947,2.00,2.00
10951,2.00,2.00
10955,2.00,2.00
10960,2.00,2.00
10964,2.00,2.00
10969,2.00,2.00
10974,2.00,2.00
10978,2.00,2.00
10982,2.00,2.00
10986,1.81,1.81
10991,1.60,1.60
10995,1.37,1.37
10999,1.21,1.21
11004,1.05,1.05
11009,0.97,0.97
11013,0.95,0.95
11018,0.95,0.95
11022,0.99,0.99
11026,1.03,1.03
11031,1.09,1.09
11035,1.20,1.20
11039,1.30,1.30
11044,1.41,1.41
11048,1.46,1.46
11053,1.50,1.50
11058,1.50,1.50
11062,1.46,1.46
11066,1.37,1.37
11070,1.28,1.28
11075,1.16,1.16
11079,0.97,0.97
11083,0.76,0.76
11088,0.57,0.57
11092,0.39,0.39
11097,0.07,0.07
11102,-0.18,-0.18
11107,-0.45,-0.45
11111,-0.68,-0.68
11116,-0.86,-0.86
11121,-1.05,-1.05
11126,-1.09,-1.09
11131,-1.31,-1.31
11136,-1.41,-1.41
11141,-1.48,-1.48
11146,-1.55,-1.55
11151,-1.66,-1.66
11156,-1.74,-1.74
11161,-1.79,-1.79
11165,-1.81,-1.81
11170,-1.82,-1.82
11175,-1.86,-1.86
11181,-1.91,-1.91
11186,-1.99,-1.99
11191,-2.00,-2.00
11195,-2.00,-2.00
11200,-2.00,-2.00
11205,-2.00,-2.00
11210,-2.00,-2.00
11215,-2.00,-2.00
11219,-2.00,-2.00
11225,-2.00,-2.00
11230,-2.00,-2.00
11235,-2.00,-2.00
11240,-1.96,-1.96
11245,-1.82,-1.82
11249,-1.73,-1.73
11254,-1.64,-1.64
11259,-1.58,-1.58
11265,-1.64,-1.64
11270,-1.73,-1.73
11275,-1.82,-1.82
11279,-1.92,-1.92
11284,-2.00,-2.00
11289,-2.00,-2.00
11294,-2.00,-2.00
11299,-2.00,-2.00
11303,-2.00,-2.00
11309,-2.00,-2.00
11314,-1.92,-1.92
11319,-1.83,-1.83
11324,-1.70,-1.70
11329,-1.48,-1.48
11333,-1.22,-1.22
11338,-0.95,-0.95
11343,-0.60,-0.60
11348,-0.27,-0.27
11354,0.04,0.04
11358,0.26,0.26
11362,0.55,0.55
11367,0.76,0.76
11371,1.02,1.02
11375,1.22,1.22
11380,1.40,1.40
11384,1.59,1.59
11388,1.70,1.70
11394,1.82,1.82
11398,1.92,1.92
11402,1.88,1.88
11407,2.00,2.00
11411,2.00,2.00
11415,2.00,2.00
11419,2.00,2.00
11424,2.00,2.00
11428,2.00,2.00
11432,2.00,2.00
11438,2.00,2.00
11442,2.00,2.00
11446,2.00,2.00
11451,2.00,2.00
11455,1.73,1.73
11459,1.53,1.53
11464,1.35,1.35
11468,1.21,1.21
11472,1.13,1.13
11478,1.06,1.06
11482,1.05,1.05
11486,1.05,1.05
11491,1.06,1.06
11495,1.08,1.08
11499,1.11,1.11
11503,1.16,1.16
11508,1.13,1.13
11512,1.07,1.07
11516,0.97,0.97
11522,0.81,0.81
11526,0.64,0.64
11530,0.41,0.41
11535,0.21,0.21
11539,0.09,0.09
11543,-0.05,-0.05
11548,-0.28,-0.28
11553,-0.42,-0.42
11558,-0.59,-0.59
11564,-0.73,-0.73
11568,-0.88,-0.88
11573,-1.09,-1.09
11578,-1.22,-1.22
11583,-1.36,-1.36
11588,-1.49,-1.49
11593,-1.64,-1.64
11597,-1.80,-1.80
11602,-1.99,-1.99
11608,-2.00,-2.00
11613,-2.00,-2.00
11618,-2.00,-2.00
11623,-2.00,-2.00
11627,-2.00,-2.00
11632,-2.00,-2.00
11637,-2.00,-2.00
11642,-2.00,-2.00
11648,-2.00,-2.00
11652,-2.00,-2.00
11657,-2.00,-2.00
11662,-1.98,-1.98
11667,-1.96,-1.96
11672,-1.94,-1.94
11677,-1.84,-1.84
11681,-1.80,-1.80
11686,-1.74,-1.74
11692,-1.67,-1.67
11697,-1.68,-1.68
11702,-1.68,-1.68
11707,-1.75,-1.75
11711,-1.86,-1.86
11716,-1.96,-1.96
11721,-2.00,-2.00
11726,-2.00,-2.00
11731,-2.00,-2.00
11736,-2.00,-2.00
11741,-2.00,-2.00
11746,-2.00,-2.00
11751,-2.00,-2.00
11756,-2.00,-2.00
11761,-1.98,-1.98
11765,-1.85,-1.85
11770,-1.71,-1.71
11776,-1.55,-1.55
11781,-1.30,-1.30
11786,-1.04,-1.04
11791,-0.81,-0.81
11795,-0.60,-0.60
11800,-0.39,-0.39
11805,-0.21,-0.21
11810,0.00,0.00
11814,0.12,0.12
11819,0.31,0.31
11824,0.54,0.54
11828,0.74,0.74
11832,0.99,0.99
11837,1.19,1.19
11841,1.50,1.50
11845,1.73,1.73
11850,1.94,1.94
11854,2.00,2.00
11858,2.00,2.00
11864,2.00,2.00
11868,2.00,2.00
11872,2.00,2.00
11877,2.00,2.00
11881,2.00,2.00
11885,2.00,2.00
11890,2.00,2.00
11894,2.00,2.00
11898,1.97,1.97
11902,1.74,1.74
11908,1.48,1.48
11912,1.32,1.32
11916,1.23,1.23
11921,1.16,1.16
11925,1.16,1.16
11929,1.18,1.18
11934,1.20,1.20
11938,1.20,1.20
11942,1.22,1.22
11948,1.24,1.24
11952,1.25,1.25
11956,1.27,1.27
11961,1.26,1.26
11965,1.24,1.24
11969,1.20,1.20
11974,1.18,1.18
11978,1.08,1.08
11982,0.96,0.96
11986,0.83,0.83
11992,0.64,0.64
11996,0.44,0.44
12000,0.18,0.18
12005,0.08,0.08
12009,-0.05,-0.05
12014,-0.19,-0.19
12019,-0.41,-0.41
12024,-0.54,-0.54
12028,-0.85,-0.85
12034,-0.87,-0.87
12039,-1.14,-1.14
12044,-1.32,-1.32
12049,-1.50,-1.50
12053,-1.74,-1.74
12058,-1.96,-1.96
12063,-2.00,-2.00
12068,-2.00,-2.00
12073,-2.00,-2.00
12079,-2.00,-2.00
12083,-2.00,-2.00
12088,-2.00,-2.00
12093,-2.00,-2.00
12098,-2.00,-2.00
12103,-2.00,-2.00
12108,-2.00,-2.00
12112,-2.00,-2.00
12118,-2.00,-2.00
12123,-2.00,-2.00
12128,-1.97,-1.97
12133,-2.00,-2.00
12137,-2.00,-2.00
12142,-1.88,-1.88
12147,-1.72,-1.72
12152,-1.63,-1.63
12157,-1.52,-1.52
12163,-1.49,-1.49
12167,-1.51,-1.51
12172,-1.53,-1.53
12177,-1.61,-1.61
12182,-1.70,-1.70
12187,-1.82,-1.82
12192,-1.93,-1.93
12196,-2.00,-2.00
12201,-2.00,-2.00
12207,-2.00,-2.00
12212,-2.00,-2.00
12217,-1.99,-1.99
12222,-1.95,-1.95
12226,-1.91,-1.91
12231,-1.83,-1.83
12236,-1.70,-1.70
12241,-1.54,-1.54
12247,-1.39,-1.39
12251,-1.23,-1.23
12256,-1.10,-1.10
12261,-0.91,-0.91
12266,-0.72,-0.72
12271,-0.52,-0.52
12276,-0.29,-0.29
12280,-0.05,-0.05
12285,0.23,0.23
12291,0.49,0.49
12295,0.69,0.69
12299,0.89,0.89
12303,1.09,1.09
12308,1.26,1.26
12312,1.46,1.46
12316,1.59,1.59
12321,1.72,1.72
12325,1.87,1.87
12329,1.80,1.80
12335,2.00,2.00
12339,2.00,2.00
12343,2.00,2.00
12348,2.00,2.00
12352,2.00,2.00
12356,1.97,1.97
12361,1.85,1.85
12365,1.68,1.68
12369,1.62,1.62
12375,1.39,1.39
12379,1.28,1.28
12383,1.19,1.19
12388,1.09,1.09
12392,1.04,1.04
12396,1.01,1.01
12400,1.04,1.04
12405,1.09,1.09
12409,1.18,1.18
12413,1.24,1.24
12419,1.30,1.30
12423,1.30,1.30
12427,1.28,1.28
12432,1.29,1.29
12436,1.27,1.27
12440,1.30,1.30
12445,1.31,1.31
12449,1.34,1.34
12453,1.32,1.32
12459,1.28,1.28
12463,1.22,1.22
12467,1.16,1.16
12472,1.08,1.08
12476,0.94,0.94
12480,0.70,0.70
12484,0.49,0.49
12489,0.29,0.29
12493,0.03,0.03
12497,-0.08,-0.08
12503,-0.19,-0.19
12508,-0.34,-0.34
12513,-0.50,-0.50
12518,-0.67,-0.67
12523,-0.81,-0.81
12527,-1.04,-1.04
12532,-0.97,-0.97
12537,-1.11,-1.11
12542,-1.20,-1.20
12548,-1.31,-1.31
12552,-1.41,-1.41
12557,-1.45,-1.45
12562,-1.50,-1.50
12567,-1.58,-1.58
12572,-1.68,-1.68
12577,-1.85,-1.85
12581,-2.00,-2.00
12587,-2.00,-2.00
12592,-2.00,-2.00
12597,-2.00,-2.00
12602,-2.00,-2.00
12607,-2.00,-2.00
12611,-2.00,-2.00
12616,-2.00,-2.00
12621,-2.00,-2.00
12626,-2.00,-2.00
12632,-2.00,-2.00
12636,-2.00,-2.00
12641,-2.00,-2.00
12646,-2.00,-2.00
12651,-2.00,-2.00
12656,-1.95,-1.95
12661,-1.92,-1.92
12665,-1.86,-1.86
12670,-1.84,-1.84
12676,-1.88,-1.88
12681,-1.90,-1.90
12686,-1.95,-1.95
12691,-2.00,-2.00
12695,-2.00,-2.00
12700,-2.00,-2.00
12705,-2.00,-2.00
12710,-2.00,-2.00
12716,-2.00,-2.00
12720,-2.00,-2.00
12725,-2.00,-2.00
12730,-1.75,-1.75
12735,-1.48,-1.48
12740,-1.22,-1.22
12745,-0.97,-0.97
12749,-0.70,-0.70
12754,-0.46,-0.46
12760,-0.21,-0.21
12765,0.07,0.07
12769,0.33,0.33
12774,0.64,0.64
12778,0.90,0.90
12782,1.21,1.21
12787,1.47,1.47
12791,1.74,1.74
12795,2.00,2.00
12800,2.00,2.00
12805,2.00,2.00
12809,2.00,2.00
12813,2.00,2.00
12818,2.00,2.00
12822,2.00,2.00
12826,2.00,2.00
12831,2.00,2.00
12835,2.00,2.00
12839,2.00,2.00
12845,2.00,2.00
12849,2.00,2.00
12853,2.00,2.00
12858,1.88,1.88
12862,1.66,1.66
12866,1.42,1.42
12871,1.27,1.27
12875,1.10,1.10
12879,0.96,0.96
12883,0.87,0.87
12889,0.79,0.79
12893,0.75,0.75
12897,0.72,0.72
12902,0.73,0.73
12906,0.77,0.77
12910,0.82,0.82
12915,0.84,0.84
12919,0.85,0.85
12923,0.81,0.81
12929,0.73,0.73
12933,0.61,0.61
12937,0.44,0.44
12942,0.22,0.22
12946,0.13,0.13
12950,-0.05,-0.05
12955,-0.28,-0.28
12960,-0.41,-0.41
12965,-0.63,-0.63
12971,-0.88,-0.88
12975,-1.13,-1.13
12980,-1.14,-1.14
12985,-1.34,-1.34
12990,-1.59,-1.59
12995,-1.81,-1.81
12999,-1.98,-1.98
13004,-2.00,-2.00
13009,-2.00,-2.00
13015,-2.00,-2.00
13020,-2.00,-2.00
13025,-2.00,-2.00
13029,-2.00,-2.00
13034,-2.00,-2.00
13039,-2.00,-2.00
13044,-2.00,-2.00
13049,-2.00,-2.00
13054,-1.95,-1.95
13059,-1.91,-1.91
13064,-1.92,-1.92
13069,-1.93,-1.93
13074,-1.91,-1.91
13079,-1.83,-1.83
13083,-1.73,-1.73
13088,-1.65,-1.65
13093,-1.60,-1.60
13099,-1.59,-1.59
13104,-1.63,-1.63
13109,-1.75,-1.75
13113,-1.80,-1.80
13118,-1.84,-1.84
13123,-1.92,-1.92
13128,-1.96,-1.96
13133,-2.00,-2.00
13138,-2.00,-2.00
13143,-2.00,-2.00
13148,-2.00,-2.00
13153,-2.00,-2.00
13158,-2.00,-2.00
13163,-2.00,-2.00
13167,-2.00,-2.00
13172,-1.92,-1.92
13177,-1.77,-1.77
13182,-1.58,-1.58
13188,-1.35,-1.35
13193,-1.14,-1.14
13197,-0.91,-0.91
13202,-0.71,-0.71
13207,-0.53,-0.53
13212,-0.31,-0.31
13217,-0.06,-0.06
13222,0.22,0.22
13227,0.53,0.53
13231,0.76,0.76
13236,1.05,1.05
13240,1.32,1.32
13244,1.58,1.58
13248,1.92,1.92
13253,2.00,2.00
13257,2.00,2.00
13261,2.00,2.00
13266,2.00,2.00
13271,2.00,2.00
13275,2.00,2.00
13280,2.00,2.00
13284,2.00,2.00
13288,2.00,2.00
13293,2.00,2.00
13297,2.00,2.00
13301,2.00,2.00
13306,2.00,2.00
13310,2.00,2.00
13315,1.86,1.86
13320,1.69,1.69
13324,1.52,1.52
13328,1.40,1.40
13332,1.32,1.32
13337,1.29,1.29
13341,1.28,1.28
13345,1.28,1.28
13350,1.29,1.29
13355,1.31,1.31
13359,1.34,1.34
13364,1.40,1.40
13368,1.39,1.39
13372,1.40,1.40
13377,1.36,1.36
13381,1.31,1.31
13385,1.23,1.23
13390,1.14,1.14
13394,0.96,0.96
13399,0.82,0.82
13404,0.62,0.62
13408,0.32,0.32
13412,0.08,0.08
13416,-0.13,-0.13
13421,-0.29,-0.29
13426,-0.40,-0.40
13431,-0.53,-0.53
13436,-0.63,-0.63
13442,-0.76,-0.76
13446,-0.82,-0.82
13451,-0.93,-0.93
13456,-1.06,-1.06
13461,-1.17,-1.17
13466,-1.26,-1.26
13471,-1.38,-1.38
13475,-1.46,-1.46
13480,-1.52,-1.52
13486,-1.58,-1.58
13491,-1.66,-1.66
13496,-1.74,-1.74
13500,-1.83,-1.83
13505,-1.92,-1.92
13510,-2.00,-2.00
13515,-2.00,-2.00
13520,-2.00,-2.00
13526,-2.00,-2.00
13530,-2.00,-2.00
13535,-2.00,-2.00
13540,-2.00,-2.00
13545,-1.99,-1.99
13550,-1.90,-1.90
13555,-2.00,-2.00
13559,-1.65,-1.65
13564,-1.77,-1.77
13570,-1.77,-1.77
13575,-1.65,-1.65
13580,-1.43,-1.43
13584,-1.35,-1.35
13589,-1.32,-1.32
13594,-1.32,-1.32
13599,-1.36,-1.36
13604,-1.46,-1.46
13609,-1.60,-1.60
13614,-1.81,-1.81
13619,-1.93,-1.93
13624,-2.00,-2.00
13629,-2.00,-2.00
13634,-2.00,-2.00
13639,-2.00,-2.00
13643,-2.00,-2.00
13648,-2.00,-2.00
13654,-2.00,-2.00
13659,-2.00,-2.00
13664,-2.00,-2.00
13669,-1.90,-1.90
13673,-1.77,-1.77
13678,-1.63,-1.63
13683,-1.44,-1.44
13688,-1.24,-1.24
13693,-1.02,-1.02
13698,-0.82,-0.82
13703,-0.63,-0.63
13708,-0.45,-0.45
13713,-0.25,-0.25
13718,-0.06,-0.06
13723,0.14,0.14
13727,0.30,0.30
13731,0.55,0.55
13736,0.78,0.78
13741,1.06,1.06
13745,1.30,1.30
13749,1.50,1.50
13754,1.68,1.68
13758,2.00,2.00
13762,1.92,1.92
13767,2.00,2.00
13771,2.00,2.00
13775,2.00,2.00
13780,2.00,2.00
13785,2.00,2.00
13789,2.00,2.00
13794,2.00,2.00
13798,2.00,2.00
13802,2.00,2.00
13807,1.99,1.99
13811,1.93,1.93
13815,1.92,1.92
13820,1.90,1.90
13825,1.88,1.88
13829,1.86,1.86
13833,1.83,1.83
13838,1.77,1.77
13842,1.74,1.74
13846,1.65,1.65
13851,1.61,1.61
13855,1.57,1.57
13859,1.51,1.51
13864,1.45,1.45
13869,1.37,1.37
13873,1.29,1.29
13878,1.14,1.14
13882,1.00,1.00
13886,0.84,0.84
13891,0.67,0.67
13895,0.51,0.51
13899,0.34,0.34
13904,0.32,0.32
13908,0.23,0.23
13913,0.13,0.13
13917,0.04,0.04
13922,-0.19,-0.19
13927,-0.41,-0.41
13931,-0.60,-0.60
13936,-0.84,-0.84
13941,-1.23,-1.23
13946,-1.27,-1.27
13952,-1.64,-1.64
13957,-1.96,-1.96
13961,-2.00,-2.00
13966,-2.00,-2.00
13971,-2.00,-2.00
13976,-2.00,-2.00
13981,-2.00,-2.00
13986,-2.00,-2.00
13990,-2.00,-2.00
13996,-2.00,-2.00
14001,-2.00,-2.00
14006,-2.00,-2.00
14011,-2.00,-2.00
14015,-1.96,-1.96
14020,-1.91,-1.91
14025,-1.88,-1.88
14030,-2.00,-2.00
14035,-1.77,-1.77
14041,-2.00,-2.00
14045,-2.00,-2.00
14050,-2.00,-2.00
14055,-1.84,-1.84
14060,-1.71,-1.71
14065,-1.64,-1.64
14070,-1.62,-1.62
14074,-1.65,-1.65
14080,-1.70,-1.70
14085,-1.76,-1.76
14090,-1.95,-1.95
14095,-2.00,-2.00
14099,-2.00,-2.00
14104,-2.00,-2.00
14109,-2.00,-2.00
14114,-2.00,-2.00
14119,-2.00,-2.00
14125,-2.00,-2.00
14129,-1.99,-1.99
14134,-1.80,-1.80
14139,-1.67,-1.67
14144,-1.53,-1.53
14149,-1.34,-1.34
14154,-1.16,-1.16
14158,-0.98,-0.98
14163,-0.82,-0.82
14169,-0.58,-0.58
14174,-0.34,-0.34
14179,-0.08,-0.08
14183,0.17,0.17
14188,0.45,0.45
14192,0.71,0.71
14196,1.01,1.01
14201,1.22,1.22
14205,1.47,1.47
14210,1.65,1.65
14215,1.84,1.84
14219,1.78,1.78
14223,2.00,2.00
14228,2.00,2.00
14232,2.00,2.00
14236,2.00,2.00
14241,2.00,2.00
14245,2.00,2.00
14249,2.00,2.00
14255,2.00,2.00
14259,2.00,2.00
14263,2.00,2.00
14268,1.96,1.96
14272,1.87,1.87
14276,1.76,1.76
14280,1.62,1.62
14285,1.50,1.50
14289,1.34,1.34
14294,1.23,1.23
14299,1.12,1.12
14303,1.05,1.05
14307,1.02,1.02
14312,1.01,1.01
14316,1.03,1.03
14320,1.07,1.07
14325,1.10,1.10
14329,1.13,1.13
14333,1.13,1.13
14339,1.13,1.13
14343,1.14,1.14
14347,1.09,1.09
14352,0.97,0.97
14356,0.84,0.84
14360,0.68,0.68
14364,0.45,0.45
14369,0.26,0.26
14373,0.13,0.13
14377,-0.05,-0.05
14383,-0.29,-0.29
14388,-0.52,-0.52
14393,-0.77,-0.77
14398,-0.86,-0.86
14403,-1.18,-1.18
14407,-1.30,-1.30
14412,-1.47,-1.47
14417,-1.61,-1.61
14423,-1.75,-1.75
14428,-1.96,-1.96
14432,-2.00,-2.00
14437,-2.00,-2.00
14442,-2.00,-2.00
14447,-2.00,-2.00
14452,-2.00,-2.00
14457,-2.00,-2.00
14461,-2.00,-2.00
14467,-1.92,-1.92
14472,-1.78,-1.78
14477,-2.00,-2.00
14482,-1.83,-1.83
14487,-2.00,-2.00
14491,-2.00,-2.00
14496,-2.00,-2.00
14501,-1.97,-1.97
14507,-1.75,-1.75
14512,-1.53,-1.53
14516,-1.39,-1.39
14521,-1.34,-1.34
14526,-1.39,-1.39
14531,-1.45,-1.45
14536,-1.48,-1.48
14541,-1.56,-1.56
14545,-1.65,-1.65
14551,-1.78,-1.78
14556,-1.85,-1.85
14561,-1.89,-1.89
14566,-1.95,-1.95
14571,-2.00,-2.00
14575,-2.00,-2.00
14580,-2.00,-2.00
14585,-2.00,-2.00
14590,-2.00,-2.00
14596,-2.00,-2.00
14600,-2.00,-2.00
14605,-2.00,-2.00
14610,-1.90,-1.90
14615,-1.75,-1.75
14620,-1.56,-1.56
14625,-1.37,-1.37
14629,-1.18,-1.18
14635,-0.90,-0.90
14640,-0.63,-0.63
14645,-0.38,-0.38
14650,-0.15,-0.15
14655,0.12,0.12
14659,0.32,0.32
14663,0.62,0.62
14668,0.86,0.86
14672,1.07,1.07
14676,1.33,1.33
14681,1.58,1.58
14686,1.88,1.88
14690,2.00,2.00
14694,2.00,2.00
14699,2.00,2.00
14703,2.00,2.00
14707,2.00,2.00
14712,2.00,2.00
14716,2.00,2.00
14721,2.00,2.00
14726,2.00,2.00
14730,2.00,2.00
14734,2.00,2.00
14739,2.00,2.00
14743,2.00,2.00
14747,1.91,1.91
14752,1.64,1.64
14756,1.44,1.44
14760,1.23,1.23
14765,1.11,1.11
14770,1.03,1.03
14774,1.05,1.05
14778,1.16,1.16
14783,1.33,1.33
14787,1.48,1.48
14791,1.62,1.62
14796,1.77,1.77
14800,1.79,1.79
14804,1.88,1.88
14810,1.84,1.84
14814,1.85,1.85
14818,1.81,1.81
14823,1.69,1.69
14827,1.55,1.55
14831,1.37,1.37
14836,1.09,1.09
14840,0.79,0.79
14844,0.40,0.40
14849,0.11,0.11
14854,-0.11,-0.11
14859,-0.30,-0.30
14863,-0.48,-0.48
14868,-0.68,-0.68
14873,-0.89,-0.89
14878,-0.99,-0.99
14883,-1.14,-1.14
14888,-1.26,-1.26
14893,-1.37,-1.37
14898,-1.35,-1.35
14903,-1.53,-1.53
14908,-1.64,-1.64
14913,-1.75,-1.75
14918,-1.84,-1.84
14922,-1.89,-1.89
14927,-1.95,-1.95
14932,-2.00,-2.00
14938,-2.00,-2.00
14943,-2.00,-2.00
14947,-2.00,-2.00
14952,-2.00,-2.00
14957,-2.00,-2.00
14962,-2.00,-2.00
14967,-2.00,-2.00
14972,-2.00,-2.00
14977,-1.94,-1.94
14982,-1.85,-1.85
14987,-1.79,-1.79
14992,-1.72,-1.72
14997,-1.65,-1.65
15002,-1.56,-1.56
15006,-1.47,-1.47
15011,-1.41,-1.41
15016,-1.38,-1.38
15022,-1.39,-1.39
15027,-1.48,-1.48
15031,-1.57,-1.57
15036,-1.66,-1.66
15041,-1.78,-1.78
15046,-1.90,-1.90
15051,-2.00,-2.00
15056,-2.00,-2.00
15060,-2.00,-2.00
15066,-2.00,-2.00
15071,-2.00,-2.00
15076,-2.00,-2.00
15081,-2.00,-2.00
15086,-2.00,-2.00
15090,-2.00,-2.00
15095,-1.87,-1.87
15100,-1.72,-1.72
15106,-1.60,-1.60
15111,-1.43,-1.43
15115,-1.26,-1.26
15120,-1.05,-1.05
15125,-0.87,-0.87
15130,-0.72,-0.72
15135,-0.55,-0.55
15140,-0.40,-0.40
15144,-0.23,-0.23
15150,-0.09,-0.09
15155,0.09,0.09
15159,0.23,0.23
15164,0.42,0.42
15168,0.61,0.61
15172,0.89,0.89
15177,1.12,1.12
15181,1.42,1.42
15185,1.85,1.85
15191,2.00,2.00
15195,2.00,2.00
15199,2.00,2.00
15204,2.00,2.00
15208,2.00,2.00
15212,2.00,2.00
15217,2.00,2.00
15221,2.00,2.00
15225,2.00,2.00
15229,2.00,2.00
15235,1.93,1.93
15239,1.89,1.89
15243,1.93,1.93
15248,1.97,1.97
15252,1.93,1.93
15256,1.85,1.85
15261,1.80,1.80
15265,1.78,1.78
15269,1.69,1.69
15275,1.65,1.65
15279,1.62,1.62
15283,1.61,1.61
15288,1.61,1.61
15292,1.63,1.63
15296,1.63,1.63
15301,1.66,1.66
15305,1.68,1.68
15309,1.64,1.64
15313,1.59,1.59
15319,1.54,1.54
15323,1.43,1.43
15327,1.29,1.29
15332,1.16,1.16
15336,1.02,1.02
15340,0.84,0.84
15345,0.64,0.64
15349,0.45,0.45
15353,0.23,0.23
15358,0.12,0.12
15363,0.06,0.06
15367,0.02,0.02
15372,-0.17,-0.17
15376,-0.39,-0.39
15381,-0.38,-0.38
15386,-0.61,-0.61
15391,-0.81,-0.81
15396,-1.02,-1.02
15401,-1.21,-1.21
15406,-1.30,-1.30
15411,-1.58,-1.58
15416,-1.71,-1.71
15421,-1.85,-1.85
15426,-1.99,-1.99
15430,-2.00,-2.00
15435,-2.00,-2.00
15440,-2.00,-2.00
15446,-2.00,-2.00
15451,-2.00,-2.00
15456,-2.00,-2.00
15460,-2.00,-2.00
15465,-2.00,-2.00
15470,-2.00,-2.00
15475,-2.00,-2.00
15480,-2.00,-2.00
15485,-2.00,-2.00
15490,-1.98,-1.98
15495,-1.95,-1.95
15500,-1.87,-1.87
15505,-1.72,-1.72
15510,-1.61,-1.61
15514,-1.58,-1.58
15519,-1.62,-1.62
15524,-1.69,-1.69
15529,-1.75,-1.75
15535,-1.83,-1.83
15540,-1.92,-1.92
15544,-2.00,-2.00
15549,-2.00,-2.00
15554,-2.00,-2.00
15559,-2.00,-2.00
15564,-2.00,-2.00
15569,-2.00,-2.00
15574,-2.00,-2.00
15579,-1.91,-1.91
15584,-1.74,-1.74
15589,-1.59,-1.59
15594,-1.47,-1.47
15599,-1.35,-1.35
15603,-1.19,-1.19
15608,-1.06,-1.06
15613,-0.90,-0.90
15619,-0.72,-0.72
15624,-0.54,-0.54
15628,-0.32,-0.32
15633,-0.12,-0.12
15638,0.14,0.14
15642,0.42,0.42
15647,0.69,0.69
15651,0.98,0.98
15655,1.32,1.32
15661,1.60,1.60
15665,1.97,1.97
15669,2.00,2.00
15674,2.00,2.00
15678,2.00,2.00
15682,2.00,2.00
15687,2.00,2.00
15691,2.00,2.00
15695,2.00,2.00
15700,2.00,2.00
15705,2.00,2.00
15709,2.00,2.00
15713,2.00,2.00
15718,2.00,2.00
15722,1.88,1.88
15726,1.63,1.63
15731,1.45,1.45
15735,1.31,1.31
