,-0.57,-0.57
10288,1.30,1.30
10293,1.30,1.30
10297,1.32,1.32
10301,1.34,1.34
10305,1.34,1.34
10310,1.34,1.34
10314,1.31,1.31
10318,1.31,1.31
10323,1.27,1.27
10328,1.28,1.28
10332,1.21,1.21
10337,1.14,1.14
10341,1.07,1.07
10345,0.95,0.95
10350,0.83,0.83
10354,0.66,0.66
10358,0.60,0.60
10363,0.51,0.51
10368,0.36,0.36
10372,0.17,0.17
10377,-0.08,-0.08
10381,-0.37,-0.37
10386,-0.66,-0.66
10391,-0.96,-0.96
10396,-1.17,-1.17
10401,-1.82,-1.82
10406,-1.64,-1.64
10411,-2.00,-2.00
10416,-2.00,-2.00
10421,-2.00,-2.00
10426,-2.00,-2.00
10431,-2.00,-2.00
10435,-2.00,-2.00
10440,-2.00,-2.00
10445,-2.00,-2.00
10450,-2.00,-2.00
10456,-1.84,-1.84
10461,-1.69,-1.69
10465,-1.63,-1.63
10470,-1.65,-1.65
10475,-1.70,-1.70
10480,-1.78,-1.78
10485,-1.86,-1.86
10490,-1.94,-1.94
10494,-1.99,-1.99
10500,-2.00,-2.00
10505,-1.98,-1.98
10510,-1.88,-1.88
10515,-1.74,-1.74
10519,-1.62,-1.62
10524,-1.56,-1.56
10529,-1.58,-1.58
10534,-1.66,-1.66
10540,-1.74,-1.74
10545,-1.88,-1.88
10549,-1.96,-1.96
10554,-2.00,-2.00
10559,-2.00,-2.00
10564,-2.00,-2.00
10569,-2.00,-2.00
10574,-2.00,-2.00
10578,-2.00,-2.00
10584,-2.00,-2.00
10589,-2.00,-2.00
10594,-1.90,-1.90
10599,-1.78,-1.78
10603,-1.68,-1.68
10608,-1.58,-1.58
10613,-1.46,-1.46
10618,-1.20,-1.20
10624,-0.97,-0.97
10629,-0.71,-0.71
10633,-0.41,-0.41
10638,-0.10,-0.10
10643,0.13,0.13
10647,0.43,0.43
10652,0.58,0.58
10656,0.83,0.83
10660,1.01,1.01
10665,1.39,1.39
10670,1.79,1.79
10674,2.00,2.00
10679,2.00,2.00
10683,2.00,2.00
10687,2.00,2.00
10692,2.00,2.00
10696,2.00,2.00
10700,2.00,2.00
10704,2.00,2.00
10710,2.00,2.00
10714,2.00,2.00
10718,2.00,2.00
10723,1.95,1.95
10727,1.85,1.85
10731,1.78,1.78
10736,1.70,1.70
10740,1.58,1.58
10744,1.47,1.47
10749,1.36,1.36
10754,1.31,1.31
10758,1.29,1.29
10763,1.30,1.30
10767,1.32,1.32
10771,1.35,1.35
10776,1.37,1.37
10780,1.33,1.33
10784,1.38,1.38
10788,1.37,1.37
10793,1.36,1.36
10798,1.38,1.38
10802,1.38,1.38
10807,1.33,1.33
10811,1.26,1.26
10815,1.14,1.14
10820,1.02,1.02
10824,0.85,0.85
10828,0.69,0.69
10833,0.53,0.53
10838,0.35,0.35
10842,0.14,0.14
10847,-0.01,-0.01
10851,-0.29,-0.29
10856,-0.60,-0.60
10861,-0.93,-0.93
10866,-1.14,-1.14
10871,-1.34,-1.34
10876,-1.77,-1.77
10881,-1.97,-1.97
10886,-2.00,-2.00
10891,-2.00,-2.00
10896,-2.00,-2.00
10901,-2.00,-2.00
10905,-2.00,-2.00
10910,-2.00,-2.00
10915,-2.00,-2.00
10920,-2.00,-2.00
10926,-2.00,-2.00
10931,-2.00,-2.00
10935,-2.00,-2.00
10940,-2.00,-2.00
10945,-2.00,-2.00
10950,-2.00,-2.00
10955,-2.00,-2.00
10960,-2.00,-2.00
10964,-1.90,-1.90
10970,-1.73,-1.73
10975,-1.56,-1.56
10980,-1.37,-1.37
10985,-1.21,-1.21
10990,-1.12,-1.12
10994,-1.08,-1.08
10999,-1.12,-1.12
11004,-1.20,-1.20
11010,-1.31,-1.31
11015,-1.46,-1.46
11019,-1.64,-1.64
11024,-1.88,-1.88
11029,-2.00,-2.00
11034,-2.00,-2.00
11039,-2.00,-2.00
11044,-2.00,-2.00
11048,-2.00,-2.00
11054,-2.00,-2.00
11059,-2.00,-2.00
11064,-2.00,-2.00
11069,-1.92,-1.92
11074,-1.80,-1.80
11078,-1.68,-1.68
11083,-1.57,-1.57
11088,-1.51,-1.51
11094,-1.41,-1.41
11099,-1.27,-1.27
11103,-1.13,-1.13
11108,-0.95,-0.95
11113,-0.70,-0.70
11118,-0.37,-0.37
11123,-0.01,-0.01
11128,0.37,0.37
11132,0.95,0.95
11137,1.45,1.45
11142,2.00,2.00
11146,2.00,2.00
11150,2.00,2.00
11154,2.00,2.00
11159,2.00,2.00
11163,2.00,2.00
11167,2.00,2.00
11172,2.00,2.00
11176,2.00,2.00
11181,2.00,2.00
11186,1.98,1.98
11190,1.79,1.79
11194,1.60,1.60
11199,1.32,1.32
11203,1.24,1.24
11207,1.13,1.13
11212,1.08,1.08
11216,1.08,1.08
11220,1.14,1.14
11226,1.21,1.21
11230,1.29,1.29
11234,1.36,1.36
11239,1.44,1.44
11243,1.49,1.49
11247,1.55,1.55
11251,1.53,1.53
11256,1.52,1.52
11260,1.50,1.50
11265,1.46,1.46
11270,1.43,1.43
11274,1.39,1.39
11278,1.31,1.31
11283,1.23,1.23
11287,1.15,1.15
11291,1.01,1.01
11296,0.86,0.86
11300,0.65,0.65
11304,0.48,0.48
11310,0.39,0.39
11314,0.30,0.30
11318,0.22,0.22
11323,0.01,0.01
11327,-0.14,-0.14
11332,-0.35,-0.35
11336,-0.51,-0.51
11341,-0.69,-0.69
11346,-0.88,-0.88
11352,-1.07,-1.07
11357,-1.40,-1.40
11362,-1.36,-1.36
11366,-1.57,-1.57
11371,-1.63,-1.63
11376,-1.76,-1.76
11381,-1.86,-1.86
11386,-2.00,-2.00
11392,-2.00,-2.00
11396,-2.00,-2.00
11401,-2.00,-2.00
11406,-2.00,-2.00
11411,-2.00,-2.00
11416,-2.00,-2.00
11420,-2.00,-2.00
11425,-2.00,-2.00
11430,-1.85,-1.85
11436,-1.66,-1.66
11441,-1.53,-1.53
11446,-1.43,-1.43
11450,-1.34,-1.34
11455,-1.29,-1.29
11460,-1.26,-1.26
11465,-1.27,-1.27
11470,-1.35,-1.35
11475,-1.50,-1.50
11480,-1.69,-1.69
11485,-1.89,-1.89
11490,-2.00,-2.00
11495,-2.00,-2.00
11500,-2.00,-2.00
11504,-2.00,-2.00
11509,-2.00,-2.00
11514,-2.00,-2.00
11520,-2.00,-2.00
11525,-2.00,-2.00
11530,-2.00,-2.00
11534,-2.00,-2.00
11539,-1.97,-1.97
11544,-1.93,-1.93
11549,-1.85,-1.85
11554,-1.77,-1.77
11559,-1.67,-1.67
11564,-1.54,-1.54
11569,-1.35,-1.35
11574,-1.16,-1.16
11579,-0.91,-0.91
11584,-0.61,-0.61
11589,-0.32,-0.32
11593,-0.03,-0.03
11598,0.31,0.31
11602,0.59,0.59
11608,0.93,0.93
11612,1.25,1.25
11616,1.61,1.61
11621,1.91,1.91
11625,2.00,2.00
11629,2.00,2.00
11634,2.00,2.00
11638,2.00,2.00
11642,2.00,2.00
11648,2.00,2.00
11652,2.00,2.00
11656,2.00,2.00
11661,2.00,2.00
11665,2.00,2.00
11669,1.87,1.87
11674,1.71,1.71
11678,1.65,1.65
11682,1.47,1.47
11686,1.35,1.35
11692,1.21,1.21
11696,1.13,1.13
11700,1.07,1.07
11705,1.05,1.05
11709,1.08,1.08
11713,1.11,1.11
11718,1.17,1.17
11722,1.15,1.15
11726,1.17,1.17
11731,1.19,1.19
11736,1.20,1.20
11740,1.22,1.22
11745,1.27,1.27
11749,1.26,1.26
11753,1.23,1.23
11758,1.18,1.18
11762,1.09,1.09
11766,0.97,0.97
11771,0.85,0.85
11776,0.69,0.69
11780,0.57,0.57
11784,0.43,0.43
11789,0.27,0.27
11793,0.13,0.13
11797,-0.16,-0.16
11802,-0.42,-0.42
11807,-0.69,-0.69
11812,-1.01,-1.01
11817,-1.20,-1.20
11823,-1.26,-1.26
11827,-1.65,-1.65
11832,-1.92,-1.92
11837,-2.00,-2.00
11842,-2.00,-2.00
11847,-2.00,-2.00
11851,-2.00,-2.00
11856,-2.00,-2.00
11862,-2.00,-2.00
11867,-2.00,-2.00
11872,-2.00,-2.00
11877,-2.00,-2.00
11881,-1.84,-1.84
11886,-1.69,-1.69
11891,-1.58,-1.58
11896,-1.58,-1.58
11901,-1.62,-1.62
11907,-1.72,-1.72
11911,-1.82,-1.82
11916,-1.93,-1.93
11921,-1.97,-1.97
11926,-1.89,-1.89
11931,-1.79,-1.79
11935,-1.70,-1.70
11940,-1.65,-1.65
11945,-1.64,-1.64
11951,-1.63,-1.63
11956,-1.68,-1.68
11961,-1.76,-1.76
11965,-1.85,-1.85
11970,-1.95,-1.95
11975,-2.00,-2.00
11980,-2.00,-2.00
11985,-2.00,-2.00
11991,-2.00,-2.00
11995,-2.00,-2.00
12000,-2.00,-2.00
12005,-1.99,-1.99
12010,-1.94,-1.94
12015,-1.87,-1.87
12019,-1.79,-1.79
12024,-1.69,-1.69
12029,-1.59,-1.59
12035,-1.43,-1.43
12040,-1.26,-1.26
12045,-1.07,-1.07
12049,-0.86,-0.86
12054,-0.57,-0.57
12059,-0.39,-0.39
12064,-0.13,-0.13
12069,0.17,0.17
12073,0.47,0.47
12078,0.76,0.76
12083,1.08,1.08
12087,1.41,1.41
12091,1.76,1.76
12096,2.00,2.00
12100,2.00,2.00
12104,2.00,2.00
12109,2.00,2.00
12113,2.00,2.00
12118,2.00,2.00
12123,2.00,2.00
12127,2.00,2.00
12131,2.00,2.00
12135,2.00,2.00
12140,2.00,2.00
12144,1.83,1.83
12148,1.70,1.70
12153,1.58,1.58
12157,1.45,1.45
12162,1.35,1.35
12167,1.26,1.26
12171,1.20,1.20
12175,1.17,1.17
12180,1.18,1.18
12184,1.22,1.22
12188,1.28,1.28
12193,1.29,1.29
12197,1.39,1.39
12201,1.39,1.39
12207,1.44,1.44
12211,1.46,1.46
12215,1.47,1.47
12219,1.51,1.51
12224,1.46,1.46
12228,1.41,1.41
12232,1.28,1.28
12237,1.16,1.16
12241,0.95,0.95
12246,0.76,0.76
12251,0.53,0.53
12255,0.35,0.35
12259,0.18,0.18
12264,-0.09,-0.09
12268,-0.36,-0.36
12273,-0.72,-0.72
12278,-1.06,-1.06
12283,-1.51,-1.51
12289,-1.62,-1.62
12294,-1.84,-1.84
12298,-2.00,-2.00
12303,-2.00,-2.00
12308,-2.00,-2.00
12313,-2.00,-2.00
12318,-2.00,-2.00
12323,-2.00,-2.00
12327,-2.00,-2.00
12333,-2.00,-2.00
12338,-2.00,-2.00
12343,-2.00,-2.00
12348,-1.89,-1.89
12352,-1.78,-1.78
12357,-1.68,-1.68
12362,-1.62,-1.62
12367,-1.61,-1.61
12372,-1.67,-1.67
12378,-1.79,-1.79
12382,-1.92,-1.92
12387,-2.00,-2.00
12392,-2.00,-2.00
12397,-2.00,-2.00
12402,-2.00,-2.00
12407,-2.00,-2.00
12411,-1.89,-1.89
12417,-1.81,-1.81
12422,-1.67,-1.67
12427,-1.69,-1.69
12432,-1.74,-1.74
12437,-1.81,-1.81
12441,-1.86,-1.86
12446,-1.89,-1.89
12451,-1.91,-1.91
12456,-1.91,-1.91
12462,-1.92,-1.92
12466,-1.90,-1.90
12471,-1.87,-1.87
12476,-1.81,-1.81
12481,-1.72,-1.72
12486,-1.64,-1.64
12491,-1.50,-1.50
12495,-1.36,-1.36
12500,-1.21,-1.21
12506,-1.01,-1.01
12511,-0.84,-0.84
12516,-0.64,-0.64
12521,-0.43,-0.43
12525,-0.28,-0.28
12530,-0.05,-0.05
12535,0.18,0.18
12539,0.40,0.40
12545,0.67,0.67
12549,0.97,0.97
12553,1.30,1.30
12558,1.69,1.69
12562,2.00,2.00
12566,2.00,2.00
12571,2.00,2.00
12575,2.00,2.00
12579,2.00,2.00
12583,2.00,2.00
12589,2.00,2.00
12593,2.00,2.00
12597,2.00,2.00
12602,1.98,1.98
12606,1.96,1.96
12610,1.77,1.77
12615,1.72,1.72
12619,1.60,1.60
12623,1.50,1.50
12628,1.45,1.45
12633,1.40,1.40
12637,1.36,1.36
12642,1.35,1.35
12646,1.36,1.36
12650,1.37,1.37
12655,1.38,1.38
12659,1.36,1.36
12663,1.40,1.40
12667,1.41,1.41
12673,1.44,1.44
12677,1.45,1.45
12681,1.44,1.44
12686,1.41,1.41
12690,1.34,1.34
12694,1.25,1.25
12699,1.14,1.14
12703,0.98,0.98
12707,0.76,0.76
12712,0.60,0.60
12717,0.40,0.40
12721,0.26,0.26
12726,0.06,0.06
12730,-0.18,-0.18
12735,-0.38,-0.38
12740,-0.65,-0.65
12744,-0.90,-0.90
12749,-1.16,-1.16
12754,-1.60,-1.60
12760,-1.56,-1.56
12765,-1.77,-1.77
12770,-1.83,-1.83
12774,-1.91,-1.91
12779,-1.99,-1.99
12784,-2.00,-2.00
12789,-2.00,-2.00
12794,-2.00,-2.00
12798,-2.00,-2.00
12804,-2.00,-2.00
12809,-2.00,-2.00
12814,-2.00,-2.00
12819,-1.99,-1.99
12824,-1.91,-1.91
12828,-1.88,-1.88
12833,-1.84,-1.84
12838,-1.82,-1.82
12844,-1.79,-1.79
12849,-1.77,-1.77
12854,-1.76,-1.76
12858,-1.76,-1.76
12863,-1.77,-1.77
12868,-1.78,-1.78
12873,-1.80,-1.80
12878,-1.80,-1.80
12882,-1.80,-1.80
12888,-1.80,-1.80
12893,-1.79,-1.79
12898,-1.78,-1.78
12903,-1.77,-1.77
12908,-1.75,-1.75
12912,-1.74,-1.74
12917,-1.71,-1.71
12922,-1.71,-1.71
12928,-1.73,-1.73
12933,-1.76,-1.76
12938,-1.76,-1.76
12942,-1.77,-1.77
12947,-1.80,-1.80
12952,-1.81,-1.81
12957,-1.81,-1.81
12962,-1.80,-1.80
12966,-1.78,-1.78
12972,-1.75,-1.75
12977,-1.70,-1.70
12982,-1.60,-1.60
12987,-1.48,-1.48
12992,-1.30,-1.30
12996,-1.09,-1.09
13001,-0.79,-0.79
13006,-0.50,-0.50
13011,-0.20,-0.20
13017,0.12,0.12
13021,0.43,0.43
13025,0.71,0.71
13030,1.07,1.07
13034,1.46,1.46
13038,1.94,1.94
13043,2.00,2.00
13047,2.00,2.00
13051,2.00,2.00
13057,2.00,2.00
13061,2.00,2.00
13065,2.00,2.00
13070,2.00,2.00
13074,2.00,2.00
13078,1.98,1.98
13082,1.71,1.71
13087,1.55,1.55
13091,1.39,1.39
13095,1.30,1.30
13101,1.27,1.27
13105,1.24,1.24
13109,1.22,1.22
13114,1.24,1.24
13118,1.27,1.27
13122,1.30,1.30
13127,1.35,1.35
13131,1.37,1.37
13135,1.37,1.37
13140,1.37,1.37
13145,1.34,1.34
13149,1.27,1.27
13154,1.20,1.20
13158,1.14,1.14
13162,1.11,1.11
13166,1.10,1.10
13171,1.03,1.03
13175,0.92,0.92
13179,0.84,0.84
13185,0.72,0.72
13189,0.53,0.53
13193,0.45,0.45
13198,0.38,0.38
13202,0.26,0.26
13206,0.10,0.10
13211,-0.10,-0.10
13215,-0.35,-0.35
13220,-0.63,-0.63
13225,-0.82,-0.82
13231,-1.09,-1.09
13236,-1.51,-1.51
13241,-1.68,-1.68
13245,-1.85,-1.85
13250,-1.99,-1.99
13255,-2.00,-2.00
13260,-2.00,-2.00
13265,-2.00,-2.00
13271,-2.00,-2.00
13275,-2.00,-2.00
13280,-2.00,-2.00
13285,-2.00,-2.00
13290,-2.00,-2.00
13295,-2.00,-2.00
13299,-2.00,-2.00
13304,-2.00,-2.00
13309,-1.95,-1.95
13315,-1.90,-1.90
13320,-1.84,-1.84
13325,-1.81,-1.81
13329,-2.00,-2.00
13334,-1.83,-1.83
13339,-2.00,-2.00
13344,-2.00,-2.00
13349,-1.98,-1.98
13355,-1.84,-1.84
13359,-1.73,-1.73
13364,-1.66,-1.66
13369,-1.60,-1.60
13374,-1.62,-1.62
13379,-1.72,-1.72
13383,-1.83,-1.83
13388,-1.88,-1.88
13393,-1.92,-1.92
13399,-1.98,-1.98
13404,-2.00,-2.00
13409,-2.00,-2.00
13413,-2.00,-2.00
13418,-2.00,-2.00
13423,-2.00,-2.00
13428,-2.00,-2.00
13433,-1.94,-1.94
13438,-1.87,-1.87
13443,-1.73,-1.73
13448,-1.57,-1.57
13453,-1.38,-1.38
13458,-1.14,-1.14
13463,-0.87,-0.87
13467,-0.62,-0.62
13472,-0.36,-0.36
13477,-0.12,-0.12
13483,0.15,0.15
13487,0.37,0.37
13492,0.64,0.64
13496,1.00,1.00
13500,1.35,1.35
13505,1.90,1.90
13509,2.00,2.00
13513,2.00,2.00
13517,2.00,2.00
13522,2.00,2.00
13527,2.00,2.00
13531,2.00,2.00
13536,2.00,2.00
13540,2.00,2.00
13544,2.00,2.00
13549,2.00,2.00
13553,1.96,1.96
13557,1.71,1.71
13562,1.63,1.63
13566,1.53,1.53
13571,1.45,1.45
13576,1.42,1.42
13580,1.38,1.38
13584,1.35,1.35
13589,1.32,1.32
13593,1.28,1.28
13597,1.23,1.23
13602,1.21,1.21
13606,1.21,1.21
13611,1.18,1.18
13615,1.20,1.20
13620,1.21,1.21
13624,1.19,1.19
13628,1.15,1.15
13633,1.08,1.08
13637,1.00,1.00
13641,0.87,0.87
13646,0.74,0.74
13650,0.62,0.62
13655,0.44,0.44
13660,0.28,0.28
13664,0.03,0.03
13668,-0.09,-0.09
13673,-0.35,-0.35
13678,-0.63,-0.63
13683,-0.81,-0.81
13688,-1.11,-1.11
13692,-1.24,-1.24
13698,-1.61,-1.61
13703,-1.88,-1.88
13708,-2.00,-2.00
13713,-2.00,-2.00
13717,-2.00,-2.00
13722,-2.00,-2.00
13727,-2.00,-2.00
13732,-2.00,-2.00
13737,-2.00,-2.00
13743,-2.00,-2.00
13747,-2.00,-2.00
13752,-2.00,-2.00
13757,-2.00,-2.00
13762,-1.78,-1.78
13767,-1.62,-1.62
13772,-1.56,-1.56
13776,-1.52,-1.52
13782,-1.49,-1.49
13787,-1.45,-1.45
13792,-1.38,-1.38
13797,-1.31,-1.31
13802,-1.24,-1.24
13806,-1.24,-1.24
13811,-1.27,-1.27
13816,-1.28,-1.28
13821,-1.38,-1.38
13827,-1.49,-1.49
13831,-1.63,-1.63
13836,-1.77,-1.77
13841,-1.89,-1.89
13846,-1.98,-1.98
13851,-2.00,-2.00
13856,-2.00,-2.00
13860,-2.00,-2.00
13865,-2.00,-2.00
13871,-2.00,-2.00
13876,-2.00,-2.00
13881,-2.00,-2.00
13886,-2.00,-2.00
13890,-2.00,-2.00
13895,-2.00,-2.00
13900,-2.00,-2.00
13905,-1.94,-1.94
13911,-1.85,-1.85
13915,-1.63,-1.63
13920,-1.40,-1.40
13925,-1.13,-1.13
13930,-0.83,-0.83
13935,-0.53,-0.53
13940,-0.19,-0.19
13944,0.03,0.03
13949,0.24,0.24
13954,0.42,0.42
13958,0.62,0.62
13963,0.71,0.71
13967,0.95,0.95
13971,1.24,1.24
13976,1.72,1.72
13980,2.00,2.00
13984,2.00,2.00
13989,2.00,2.00
13993,2.00,2.00
13998,2.00,2.00
14003,2.00,2.00
14007,2.00,2.00
14011,2.00,2.00
14015,2.00,2.00
14020,2.00,2.00
14024,2.00,2.00
14028,1.93,1.93
14033,1.81,1.81
14038,1.65,1.65
14042,1.53,1.53
14047,1.41,1.41
14051,1.29,1.29
14055,1.22,1.22
14060,1.11,1.11
14064,1.06,1.06
14068,1.07,1.07
14073,1.10,1.10
14077,1.14,1.14
14082,1.18,1.18
14087,1.18,1.18
14091,1.19,1.19
14095,1.22,1.22
14099,1.22,1.22
14104,1.33,1.33
14108,1.37,1.37
14112,1.36,1.36
14117,1.29,1.29
14121,1.15,1.15
14126,1.01,1.01
14131,0.78,0.78
14135,0.47,0.47
14139,0.37,0.37
14144,0.29,0.29
14148,0.09,0.09
14152,-0.04,-0.04
14157,-0.28,-0.28
14162,-0.58,-0.58
14168,-0.90,-0.90
14173,-1.16,-1.16
14177,-1.33,-1.33
14182,-1.73,-1.73
14187,-1.95,-1.95
14192,-2.00,-2.00
14197,-2.00,-2.00
14202,-2.00,-2.00
14206,-2.00,-2.00
14212,-2.00,-2.00
14217,-2.00,-2.00
14222,-2.00,-2.00
14227,-2.00,-2.00
14231,-1.98,-1.98
14236,-1.85,-1.85
14241,-1.74,-1.74
14246,-1.66,-1.66
14252,-1.63,-1.63
14257,-1.66,-1.66
14261,-1.75,-1.75
14266,-1.85,-1.85
14271,-1.90,-1.90
14276,-1.89,-1.89
14281,-1.80,-1.80
14286,-1.69,-1.69
14290,-1.57,-1.57
14296,-1.49,-1.49
14301,-1.46,-1.46
14306,-1.50,-1.50
14311,-1.61,-1.61
14315,-1.71,-1.71
14320,-1.78,-1.78
14325,-1.86,-1.86
14330,-1.86,-1.86
14336,-1.93,-1.93
14341,-2.00,-2.00
14345,-2.00,-2.00
14350,-2.00,-2.00
14355,-2.00,-2.00
14360,-2.00,-2.00
14365,-2.00,-2.00
14370,-2.00,-2.00
14374,-2.00,-2.00
14380,-1.96,-1.96
14385,-1.90,-1.90
14390,-1.80,-1.80
14395,-1.59,-1.59
14399,-1.43,-1.43
14404,-1.19,-1.19
14409,-0.90,-0.90
14414,-0.61,-0.61
14419,-0.23,-0.23
14425,0.05,0.05
14429,0.30,0.30
14433,0.52,0.52
14438,0.80,0.80
14442,1.21,1.21
14446,1.64,1.64
14451,2.00,2.00
14455,2.00,2.00
14459,2.00,2.00
14464,2.00,2.00
14469,2.00,2.00
14473,2.00,2.00
14477,2.00,2.00
14482,2.00,2.00
14486,1.94,1.94
14490,1.82,1.82
14495,1.57,1.57
14499,1.34,1.34
14503,1.24,1.24
14509,1.18,1.18
14513,1.17,1.17
14517,1.16,1.16
14522,1.16,1.16
14526,1.15,1.15
14530,1.14,1.14
14535,1.13,1.13
14539,1.13,1.13
14543,1.13,1.13
14547,1.13,1.13
14553,1.15,1.15
14557,1.16,1.16
14561,1.18,1.18
14566,1.21,1.21
14570,1.24,1.24
14574,1.24,1.24
14579,1.23,1.23
14583,1.19,1.19
14587,1.09,1.09
14593,0.93,0.93
14597,0.71,0.71
14601,0.63,0.63
14606,0.55,0.55
14610,0.42,0.42
14614,0.28,0.28
14619,0.05,0.05
14623,-0.17,-0.17
14628,-0.38,-0.38
14633,-0.66,-0.66
14638,-0.93,-0.93
14643,-1.49,-1.49
14648,-1.40,-1.40
14653,-1.68,-1.68
14658,-2.00,-2.00
14662,-2.00,-2.00
14667,-2.00,-2.00
14672,-2.00,-2.00
14678,-2.00,-2.00
14683,-2.00,-2.00
14688,-2.00,-2.00
14692,-2.00,-2.00
14697,-2.00,-2.00
14702,-2.00,-2.00
14707,-1.98,-1.98
14712,-1.90,-1.90
14717,-1.84,-1.84
14722,-1.80,-1.80
14727,-1.79,-1.79
14732,-1.76,-1.76
14737,-1.72,-1.72
14742,-1.68,-1.68
14746,-1.63,-1.63
14751,-1.60,-1.60
14756,-1.59,-1.59
14761,-1.59,-1.59
14767,-1.61,-1.61
14772,-1.64,-1.64
14776,-1.69,-1.69
14781,-1.73,-1.73
14786,-1.78,-1.78
14791,-1.84,-1.84
14796,-1.88,-1.88
14801,-1.97,-1.97
14806,-2.00,-2.00
14811,-2.00,-2.00
14816,-2.00,-2.00
14821,-2.00,-2.00
14826,-1.99,-1.99
14830,-1.98,-1.98
14835,-1.95,-1.95
14840,-1.93,-1.93
14845,-1.90,-1.90
14851,-1.87,-1.87
14856,-1.83,-1.83
14860,-1.72,-1.72
14865,-1.61,-1.61
14870,-1.50,-1.50
14875,-1.37,-1.37
14880,-1.21,-1.21
14885,-1.03,-1.03
14889,-0.83,-0.83
14895,-0.56,-0.56
14900,-0.39,-0.39
14905,-0.11,-0.11
14910,0.15,0.15
14914,0.37,0.37
14918,0.69,0.69
14923,1.03,1.03
14927,1.42,1.42
14931,2.00,2.00
14937,2.00,2.00
14941,2.00,2.00
14945,2.00,2.00
14950,2.00,2.00
14954,2.00,2.00
14958,2.00,2.00
14962,2.00,2.00
14967,2.00,2.00
14971,2.00,2.00
14976,2.00,2.00
14981,1.88,1.88
14985,1.81,1.81
14989,1.67,1.67
14994,1.53,1.53
14998,1.41,1.41
15002,1.34,1.34
15007,1.24,1.24
15011,1.21,1.21
15015,1.16,1.16
15021,1.17,1.17
15025,1.14,1.14
15029,1.16,1.16
15034,1.13,1.13
15038,1.10,1.10
15042,1.11,1.11
15046,1.10,1.10
15051,1.09,1.09
15055,1.06,1.06
15059,1.04,1.04
15065,0.99,0.99
15069,0.91,0.91
15073,0.82,0.82
15078,0.68,0.68
15082,0.51,0.51
15086,0.38,0.38
15091,0.15,0.15
15095,0.03,0.03
15099,-0.16,-0.16
15105,-0.32,-0.32
15110,-0.49,-0.49
15115,-0.74,-0.74
15120,-0.98,-0.98
15124,-1.24,-1.24
15129,-1.45,-1.45
15134,-1.63,-1.63
15139,-1.80,-1.80
15144,-1.94,-1.94
15149,-2.00,-2.00
15154,-2.00,-2.00
15159,-2.00,-2.00
15164,-2.00,-2.00
15169,-2.00,-2.00
15174,-2.00,-2.00
15178,-2.00,-2.00
15183,-2.00,-2.00
15188,-2.00,-2.00
15194,-2.00,-2.00
15199,-1.92,-1.92
15204,-1.87,-1.87
15208,-1.80,-1.80
15213,-1.73,-1.73
15218,-1.62,-1.62
15223,-1.51,-1.51
15228,-1.43,-1.43
15234,-1.39,-1.39
15238,-1.39,-1.39
15243,-1.41,-1.41
15248,-1.49,-1.49
15253,-1.55,-1.55
15258,-1.64,-1.64
15262,-1.71,-1.71
15267,-1.78,-1.78
15272,-1.85,-1.85
15278,-1.86,-1.86
15283,-1.96,-1.96
15288,-1.97,-1.97
15292,-1.99,-1.99
15297,-2.00,-2.00
15302,-2.00,-2.00
15307,-2.00,-2.00
15312,-2.00,-2.00
15318,-1.96,-1.96
15322,-1.89,-1.89
15327,-1.79,-1.79
15332,-1.68,-1.68
15337,-1.55,-1.55
15342,-1.37,-1.37
15346,-1.19,-1.19
15351,-1.01,-1.01
15356,-0.81,-0.81
15362,-0.57,-0.57
15367,-0.34,-0.34
15372,-0.16,-0.16
15376,0.04,0.04
15381,0.23,0.23
15385,0.39,0.39
15389,0.51,0.51
15394,0.73,0.73
15398,0.94,0.94
15403,1.23,1.23
15408,1.50,1.50
15412,1.84,1.84
15416,2.00,2.00
15421,2.00,2.00
15425,2.00,2.00
15429,2.00,2.00
15434,2.00,2.00
15438,2.00,2.00
15442,2.00,2.00
15447,2.00,2.00
15452,2.00,2.00
15456,1.83,1.83
15460,1.65,1.65
15465,1.40,1.40
15469,1.22,1.22
15473,1.05,1.05
15478,0.92,0.92
15482,0.89,0.89
15486,0.89,0.89
15492,0.94,0.94
15496,1.03,1.03
15500,1.14,1.14
15505,1.23,1.23
15509,1.30,1.30
15513,1.30,1.30
15518,1.34,1.34
15522,1.33,1.33
15526,1.33,1.33
15531,1.22,1.22
15536,1.11,1.11
15540,0.92,0.92
15544,0.78,0.78
15549,0.66,0.66
15553,0.56,0.56
15557,0.45,0.45
15562,0.29,0.29
15566,0.14,0.14
15570,-0.08,-0.08
15576,-0.26,-0.26
15581,-0.49,-0.49
15586,-0.75,-0.75
15591,-0.97,-0.97
15595,-1.11,-1.11
15600,-1.49,-1.49
15605,-1.61,-1.61
15610,-1.79,-1.79
15616,-1.92,-1.92
15621,-2.00,-2.00
15625,-2.00,-2.00
15630,-2.00,-2.00
15635,-2.00,-2.00
15640,-2.00,-2.00
15645,-2.00,-2.00
15650,-2.00,-2.00
15654,-2.00,-2.00
15660,-2.00,-2.00
15665,-2.00,-2.00
15670,-1.99,-1.99
15675,-1.94,-1.94
15679,-1.88,-1.88
15684,-1.84,-1.84
15689,-1.80,-1.80
15694,-1.75,-1.75
15699,-1.69,-1.69
15705,-1.63,-1.63
15709,-1.55,-1.55
15714,-1.47,-1.47
15719,-1.41,-1.41
